Year,Month,Day,Hour,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature
2015,2,15,0,0,0.5,155.3,87.98,9
2015,2,15,1,0,0.5,178.6,92.69,9
2015,2,15,2,0,0.5,202.3,91.33,9
2015,2,15,3,0,0.6,222.9,90.18,9
2015,2,15,4,0,0.6,246.6,89.39,8
2015,2,15,5,0,0.6,262.1,95.25,8
2015,2,15,6,0,0.5,273.5,94.83,8
2015,2,15,7,21,0.5,277.7,83.49,10
2015,2,15,8,45,0.7,259.7,67.2,12
2015,2,15,9,286,1,246.9,54.23,15
2015,2,15,10,483,1.4,246.8,46.1,17
2015,2,15,11,214,1.8,245.6,43.32,18
2015,2,15,12,680,2.2,242.5,40.45,19
2015,2,15,13,653,2.5,238.8,37.57,20
2015,2,15,14,393,2.8,236,36.9,20
2015,2,15,15,442,2.7,235.9,38.96,19
2015,2,15,16,358,2.2,238.6,41.97,18
2015,2,15,17,106,1.3,244.5,54.79,15
2015,2,15,18,0,0.7,251.6,67.07,13
2015,2,15,19,0,0.7,251.4,68.13,12
2015,2,15,20,0,0.7,244.6,72.82,12
2015,2,15,21,0,0.7,239.7,77.66,11
2015,2,15,22,0,0.7,236.7,77.38,11
2015,2,15,23,0,0.7,231.9,82.64,10
2015,2,16,0,0,0.7,230.9,82.81,10
2015,2,16,1,0,0.8,236.7,83.72,10
2015,2,16,2,0,0.8,246.8,84.7,10
2015,2,16,3,0,0.7,253.4,91.42,9
2015,2,16,4,0,0.6,256.4,91.48,9
2015,2,16,5,0,0.6,259,91.06,9
2015,2,16,6,0,0.6,262.6,90.71,9
2015,2,16,7,59,0.9,255.2,80.42,11
2015,2,16,8,298,1.5,236.6,65.94,13
2015,2,16,9,540,2.2,231.6,56.15,16
2015,2,16,10,740,2.9,230.5,44.56,18
2015,2,16,11,879,3.3,230.2,38.06,19
2015,2,16,12,784,3.4,229.5,34.65,20
2015,2,16,13,741,3.4,229.1,34.83,20
2015,2,16,14,696,3.3,229.6,35.21,20
2015,2,16,15,605,3,233.2,35.65,19
2015,2,16,16,217,2.5,239.6,38.57,18
2015,2,16,17,93,1.7,247.3,48.88,16
2015,2,16,18,0,1.1,255.8,60.88,14
2015,2,16,19,0,1,262.5,66.63,13
2015,2,16,20,0,0.9,265.5,72.89,12
2015,2,16,21,0,0.7,260.7,79.96,11
2015,2,16,22,0,0.4,255.5,81.15,11
2015,2,16,23,0,0.3,261.7,80.79,11
2015,2,17,0,0,0.3,263.2,85.44,10
2015,2,17,1,0,0.3,265.7,84.38,10
2015,2,17,2,0,0.3,275.4,83.68,10
2015,2,17,3,0,0.4,291.9,82.82,10
2015,2,17,4,0,0.5,267.1,76.61,11
2015,2,17,5,0,0.6,248.6,81.41,10
2015,2,17,6,0,0.7,232.2,80.81,10
2015,2,17,7,5,1,223.7,72.96,12
2015,2,17,8,158,1.5,233.5,60.04,15
2015,2,17,9,540,1.8,239.1,51.71,17
2015,2,17,10,739,1.9,241.9,47.16,18
2015,2,17,11,423,1.9,244.9,41.15,19
2015,2,17,12,750,1.8,249,38.49,20
2015,2,17,13,526,1.8,253.9,38.34,21
2015,2,17,14,652,1.7,257.4,35.9,21
2015,2,17,15,560,1.6,264.9,38.13,21
2015,2,17,16,339,1.2,275.6,40.56,20
2015,2,17,17,220,0.6,289.2,53.17,17
2015,2,17,18,0,0.3,300.9,65.63,15
2015,2,17,19,0,0.5,354.8,67.86,14
2015,2,17,20,0,0.8,21.6,72.08,13
2015,2,17,21,0,0.9,19.3,76.75,12
2015,2,17,22,0,0.9,14.9,76.69,12
2015,2,17,23,0,0.7,18,77.43,12
2015,2,18,0,0,0.3,30,78,12
2015,2,18,1,0,0.2,57.5,83.84,11
2015,2,18,2,0,0.5,228,84.11,11
2015,2,18,3,0,0.6,221.6,90.18,10
2015,2,18,4,0,0.7,207.8,90.23,10
2015,2,18,5,0,0.8,191.9,96.26,9
2015,2,18,6,0,0.9,184.1,95.86,9
2015,2,18,7,62,1,188.3,79.72,12
2015,2,18,8,302,1.2,196.6,63.64,16
2015,2,18,9,545,1.4,223.4,52.19,19
2015,2,18,10,747,1.6,236.5,41.95,21
2015,2,18,11,887,1.8,244.8,38.32,23
2015,2,18,12,951,2.1,250.2,35.48,24
2015,2,18,13,936,2.3,254.2,35.37,24
2015,2,18,14,843,2.3,258.9,35.27,24
2015,2,18,15,680,2,265.9,37.27,23
2015,2,18,16,325,1.6,278,39.54,22
2015,2,18,17,40,1,299.2,48.43,19
2015,2,18,18,0,0.6,351,62.14,16
2015,2,18,19,0,0.3,8.5,70.8,14
2015,2,18,20,0,0.1,79.8,74.91,13
2015,2,18,21,0,0.3,147.3,73.75,12
2015,2,18,22,0,0.5,186.2,78.2,12
2015,2,18,23,0,0.6,205.2,83.51,11
2015,2,19,0,0,0.6,218.7,89.39,10
2015,2,19,1,0,0.6,232.5,89.69,10
2015,2,19,2,0,0.6,251.5,89.97,9
2015,2,19,3,0,0.6,273,97.04,9
2015,2,19,4,0,0.5,286.5,98.39,9
2015,2,19,5,0,0.4,296.1,100,8
2015,2,19,6,0,0.3,307.4,100,9
2015,2,19,7,63,0.3,309.6,85.26,12
2015,2,19,8,306,0.5,308.3,66.42,16
2015,2,19,9,551,0.9,326.8,46.39,20
2015,2,19,10,754,1.2,328.5,37.21,22
2015,2,19,11,894,1.6,327.7,30.78,23
2015,2,19,12,959,1.9,327.3,27.82,24
2015,2,19,13,943,2.1,327.6,27.41,25
2015,2,19,14,848,2.1,329.6,27.4,25
2015,2,19,15,682,2,334.4,29.48,24
2015,2,19,16,464,1.8,341.2,34.3,22
2015,2,19,17,218,1.3,350.7,44.35,19
2015,2,19,18,11,0.9,6.1,60.78,16
2015,2,19,19,0,0.7,13.5,70.19,14
2015,2,19,20,0,0.4,17.8,75.34,13
2015,2,19,21,0,0.4,300.9,80.4,12
2015,2,19,22,0,0.7,222.8,86.96,11
2015,2,19,23,0,0.8,216.5,94.2,10
2015,2,20,0,0,0.8,221,95.27,10
2015,2,20,1,0,0.8,228.6,100,9
2015,2,20,2,0,0.9,239.1,100,9
2015,2,20,3,0,1,249.2,100,8
2015,2,20,4,0,1,254.3,100,8
2015,2,20,5,0,1.1,256.3,100,8
2015,2,20,6,0,1.3,254.2,100,9
2015,2,20,7,69,1.7,249.1,93.49,12
2015,2,20,8,315,2,246.4,74.92,16
2015,2,20,9,560,2,263.6,51.19,19
2015,2,20,10,762,2,275.4,37.1,22
2015,2,20,11,901,2,282.1,33.35,23
2015,2,20,12,551,2.1,287.2,30.86,24
2015,2,20,13,947,2.2,291.1,29.19,25
2015,2,20,14,690,2.3,293.3,31.48,24
2015,2,20,15,552,2.2,296.7,34.17,23
2015,2,20,16,406,2,300,37.21,22
2015,2,20,17,36,1.3,299.5,47.79,19
2015,2,20,18,1,0.8,284.8,61.09,17
2015,2,20,19,0,0.7,276.5,70.39,15
2015,2,20,20,0,0.7,267.4,75.31,14
2015,2,20,21,0,0.8,252.5,81.01,13
2015,2,20,22,0,0.8,243.6,87.62,12
2015,2,20,23,0,0.8,235.5,94.91,11
2015,2,21,0,0,0.7,232.1,95.9,11
2015,2,21,1,0,0.5,234.4,100,10
2015,2,21,2,0,0.4,245,100,10
2015,2,21,3,0,0.4,246.4,100,10
2015,2,21,4,0,0.4,236.6,100,9
2015,2,21,5,0,0.4,236.3,100,9
2015,2,21,6,0,0.5,235.6,98.35,10
2015,2,21,7,69,1.1,239.4,81.32,13
2015,2,21,8,316,1.6,239.9,62.93,17
2015,2,21,9,562,1.7,255.2,46.14,20
2015,2,21,10,765,1.5,264.9,34.79,23
2015,2,21,11,904,1.4,279.4,29.99,24
2015,2,21,12,965,1.4,294.6,26.95,25
2015,2,21,13,945,1.4,309.1,24.94,26
2015,2,21,14,630,1.5,322.5,24.82,26
2015,2,21,15,676,1.5,334.5,26.29,25
2015,2,21,16,386,1.3,343.2,28.06,24
2015,2,21,17,213,0.8,351.4,38.59,20
2015,2,21,18,11,0.3,5.9,54.66,17
2015,2,21,19,0,0.3,35.2,58.03,16
2015,2,21,20,0,0.4,54.8,59.82,15
2015,2,21,21,0,0.4,68.8,62.14,14
2015,2,21,22,0,0.5,86.6,60.43,14
2015,2,21,23,0,0.5,107.9,62.99,13
2015,2,22,0,0,0.6,119.3,66.24,12
2015,2,22,1,0,0.5,123.8,70.12,11
2015,2,22,2,0,0.4,128.4,69.74,11
2015,2,22,3,0,0.3,143.5,69.37,11
2015,2,22,4,0,0.2,164.4,69,11
2015,2,22,5,0,0.1,181.4,68.84,11
2015,2,22,6,0,0,143.4,68.78,11
2015,2,22,7,70,0.2,348.9,59.64,14
2015,2,22,8,315,0.4,230.7,48.21,18
2015,2,22,9,561,0.6,109.8,36.62,22
2015,2,22,10,764,0.8,89.7,30.62,24
2015,2,22,11,903,0.9,80.8,27.56,25
2015,2,22,12,968,1,72.9,25.3,26
2015,2,22,13,950,1.1,66.1,23.53,27
2015,2,22,14,852,1.1,60.6,23.37,27
2015,2,22,15,375,1,54.8,24.89,26
2015,2,22,16,175,0.7,42.9,28.86,24
2015,2,22,17,155,0.4,24.2,38.09,21
2015,2,22,18,8,0.3,358.8,54.71,18
2015,2,22,19,0,0.4,350.8,64.8,16
2015,2,22,20,0,0.3,355.1,64.83,16
2015,2,22,21,0,0.3,6.6,63.34,16
2015,2,22,22,0,0.4,118.2,65.7,15
2015,2,22,23,0,0.6,140.6,68.23,14
2015,2,23,0,0,0.7,150,71.77,13
2015,2,23,1,0,0.6,156.5,70.69,13
2015,2,23,2,0,0.4,162.5,74.32,12
2015,2,23,3,0,0.2,162.9,73.37,11
2015,2,23,4,0,0.4,54.4,77.81,10
2015,2,23,5,0,0.6,39,88.53,9
2015,2,23,6,0,0.7,43.1,81.92,10
2015,2,23,7,80,1.2,54.8,67.88,13
2015,2,23,8,336,2,59,47.02,17
2015,2,23,9,589,2.5,71.9,28.19,21
2015,2,23,10,797,2.8,79,18.85,24
2015,2,23,11,940,2.8,82.6,16.33,25
2015,2,23,12,1005,2.7,84.9,15.02,26
2015,2,23,13,988,2.4,85.8,15.06,26
2015,2,23,14,891,2,85,15.39,26
2015,2,23,15,723,1.7,80.9,16.79,25
2015,2,23,16,498,1.5,72.9,20.07,23
2015,2,23,17,240,1.3,54.4,31.41,20
2015,2,23,18,15,1.3,49.9,47.45,17
2015,2,23,19,0,1.1,45.7,57.21,15
2015,2,23,20,0,0.8,53.3,64.93,14
2015,2,23,21,0,0.5,67.2,72.64,12
2015,2,23,22,0,0.3,92.1,79.5,12
2015,2,23,23,0,0.3,169.7,84.74,11
2015,2,24,0,0,0.6,210.4,84.4,11
2015,2,24,1,0,0.7,223.3,90.43,10
2015,2,24,2,0,0.8,230.9,89.83,9
2015,2,24,3,0,0.9,236.2,95.01,9
2015,2,24,4,0,0.9,233.8,93.68,9
2015,2,24,5,0,0.9,229.6,92.42,9
2015,2,24,6,0,1,227,85.36,10
2015,2,24,7,76,1.2,220.9,70.63,13
2015,2,24,8,321,1.1,213.2,53.87,17
2015,2,24,9,563,1.1,274.2,37.8,21
2015,2,24,10,764,1.4,306.4,30.56,24
2015,2,24,11,900,1.6,314.8,29.1,25
2015,2,24,12,962,1.7,320.6,27.41,26
2015,2,24,13,944,1.7,324.8,25.6,27
2015,2,24,14,846,1.7,329.2,26.86,26
2015,2,24,15,684,1.6,334.1,28.53,25
2015,2,24,16,462,1.3,339.6,32.99,23
2015,2,24,17,217,0.8,345.6,41.71,20
2015,2,24,18,13,0.3,336,54.78,18
2015,2,24,19,0,0.2,310.9,58.47,16
2015,2,24,20,0,0.5,222.9,60.89,15
2015,2,24,21,0,0.8,214.6,67.98,14
2015,2,24,22,0,1,219.9,71.99,13
2015,2,24,23,0,1.1,223.7,77.95,12
2015,2,25,0,0,1.2,225.1,85.68,11
2015,2,25,1,0,1.2,226.2,87.93,11
2015,2,25,2,0,1.2,227.7,95.57,10
2015,2,25,3,0,1.2,231.2,96.24,10
2015,2,25,4,0,1.2,236.3,100,9
2015,2,25,5,0,1.2,241.1,100,9
2015,2,25,6,0,1.3,244.2,96.72,10
2015,2,25,7,78,1.8,244.9,80.04,13
2015,2,25,8,327,2.3,256.4,57.27,18
2015,2,25,9,574,2.3,266.7,44.33,21
2015,2,25,10,777,2.3,270,35.99,23
2015,2,25,11,916,2.3,272.1,29.85,24
2015,2,25,12,979,2.4,272.4,27.12,25
2015,2,25,13,960,2.6,271.4,26.81,26
2015,2,25,14,862,2.7,269.5,28.56,25
2015,2,25,15,693,2.8,270.1,30.26,24
2015,2,25,16,472,2.6,272.6,31.99,23
2015,2,25,17,225,1.9,272.6,39.1,20
2015,2,25,18,14,1.2,267,50.63,17
2015,2,25,19,0,1.1,256.5,57.13,15
2015,2,25,20,0,1.2,245.7,64.9,13
2015,2,25,21,0,1.6,240.2,70.33,12
2015,2,25,22,0,1.8,237.5,77.23,11
2015,2,25,23,0,1.7,236.6,85.49,10
2015,2,26,0,0,1.6,238.6,93.74,9
2015,2,26,1,0,1.5,240.4,94.59,9
2015,2,26,2,0,1.5,241.6,100,8
2015,2,26,3,0,1.3,242.5,100,8
2015,2,26,4,0,1,241.6,100,8
2015,2,26,5,0,0.7,237.2,100,7
2015,2,26,6,0,0.7,229.4,96.61,8
2015,2,26,7,88,1.1,217.4,71.9,12
2015,2,26,8,346,1.7,233.6,51.52,16
2015,2,26,9,596,2.2,251.8,31.26,20
2015,2,26,10,801,2.3,252.5,24.85,22
2015,2,26,11,941,2.4,252.4,22.26,23
2015,2,26,12,1005,2.5,251,20.78,24
2015,2,26,13,987,2.6,248.9,19.8,25
2015,2,26,14,891,2.7,246.9,21.49,24
2015,2,26,15,277,2.6,246.6,23.1,23
2015,2,26,16,189,2.3,248.6,24.52,22
2015,2,26,17,169,1.5,249.3,30.73,18
2015,2,26,18,18,0.7,255.1,45.71,15
2015,2,26,19,0,0.4,255.7,52.98,13
2015,2,26,20,0,0.5,233.3,57.77,12
2015,2,26,21,0,0.6,231.1,61.94,11
2015,2,26,22,0,0.7,232.2,66.3,10
2015,2,26,23,0,0.8,224.9,72.23,9
2015,2,27,0,0,0.8,217.7,79.65,8
2015,2,27,1,0,0.8,216,82.58,8
2015,2,27,2,0,0.8,217.3,92.08,7
2015,2,27,3,0,0.8,211.6,94.63,7
2015,2,27,4,0,0.8,198.2,96.19,7
2015,2,27,5,0,0.9,189.2,97.65,6
2015,2,27,6,0,0.9,202.7,92.65,7
2015,2,27,7,86,1.2,188.3,78.42,11
2015,2,27,8,340,1.8,188.6,59.72,15
2015,2,27,9,589,2.3,207.7,43.85,18
2015,2,27,10,792,2.6,214.9,33.04,21
2015,2,27,11,931,2.9,218.9,29.86,22
2015,2,27,12,884,3,221.5,27.82,23
2015,2,27,13,884,3.1,221.6,26.23,24
2015,2,27,14,768,3.1,221.8,27.99,23
2015,2,27,15,656,2.9,224.2,29.77,22
2015,2,27,16,403,2.5,227.9,31.42,21
2015,2,27,17,221,1.5,230.7,38.33,18
2015,2,27,18,17,0.5,238.8,47.79,15
2015,2,27,19,0,0.2,260,55.55,13
2015,2,27,20,0,0.1,279.9,64.6,12
2015,2,27,21,0,0.1,286.7,70.16,11
2015,2,27,22,0,0.1,261.7,72.01,11
2015,2,27,23,0,0.2,218.2,80.01,10
2015,2,28,0,0,0.3,206.4,83.91,10
2015,2,28,1,0,0.4,208.2,93.47,9
2015,2,28,2,0,0.5,204,95.62,9
2015,2,28,3,0,0.5,191.2,97.17,9
2015,2,28,4,0,0.5,177.7,98.08,9
2015,2,28,5,0,0.6,173.7,100,8
2015,2,28,6,0,0.7,174.8,98.93,9
2015,2,28,7,87,1,174.8,81.91,12
2015,2,28,8,341,1.3,176.5,62.06,16
2015,2,28,9,591,1.2,186.5,45.58,19
2015,2,28,10,795,1.2,187.3,34.09,22
2015,2,28,11,935,1.2,184.9,30.04,23
2015,2,28,12,998,1.1,184.7,27.3,24
2015,2,28,13,980,1.1,185,25.38,25
2015,2,28,14,882,1,185.4,25.33,25
2015,2,28,15,714,0.9,182.6,26.96,24
2015,2,28,16,397,0.7,174.1,28.86,23
2015,2,28,17,236,0.4,163.9,36.01,20
2015,2,28,18,18,0.1,166.4,49.41,17
2015,2,28,19,0,0.1,137.5,57.33,15
2015,2,28,20,0,0.2,141.9,64.61,13
2015,2,28,21,0,0.4,177.7,68.18,12
2015,2,28,22,0,0.6,188.3,72.58,11
2015,2,28,23,0,0.7,191.5,78.15,10
2015,3,1,0,0,0.7,194.3,79.2,9
2015,3,1,1,0,0.8,198.5,86.29,9
2015,3,1,2,0,0.8,203.6,88.13,9
2015,3,1,3,0,0.6,209.4,89.21,9
2015,3,1,4,0,0.3,223.9,95.61,8
2015,3,1,5,0,0.2,263.8,94.85,8
2015,3,1,6,0,0.2,322,87.36,9
2015,3,1,7,92,0.3,297.4,71.15,12
2015,3,1,8,347,0.7,353.4,49.34,17
2015,3,1,9,596,0.9,12.5,35.26,20
2015,3,1,10,799,0.8,26.7,29.81,23
2015,3,1,11,938,0.7,36.7,26.99,24
2015,3,1,12,1001,0.7,36.8,24.83,25
2015,3,1,13,982,0.6,30.2,23.22,26
2015,3,1,14,883,0.6,19.1,23.35,26
2015,3,1,15,716,0.7,16,25.07,25
2015,3,1,16,492,0.8,18.5,27.14,24
2015,3,1,17,238,0.7,20.9,34.24,21
2015,3,1,18,18,0.4,22.3,50.77,17
2015,3,1,19,0,0.2,39.3,59.92,15
2015,3,1,20,0,0.2,142.7,63.54,14
2015,3,1,21,0,0.4,175.6,67.28,13
2015,3,1,22,0,0.5,194,71.15,12
2015,3,1,23,0,0.5,202,74.82,11
2015,3,2,0,0,0.5,210.1,78.93,10
2015,3,2,1,0,0.5,214.1,78.27,10
2015,3,2,2,0,0.6,217,78.08,10
2015,3,2,3,0,0.6,222.7,77.86,10
2015,3,2,4,0,0.4,230.3,77.39,10
2015,3,2,5,0,0.2,240.6,82.24,9
2015,3,2,6,0,0.1,338.4,76.11,10
2015,3,2,7,95,0.4,53.5,62.88,13
2015,3,2,8,353,0.7,97.5,43.89,18
2015,3,2,9,604,0.8,106.1,33.13,21
2015,3,2,10,811,0.9,110.1,25.69,23
2015,3,2,11,953,1,111.2,22.19,25
2015,3,2,12,1018,1,112.8,19.57,26
2015,3,2,13,1001,1,117.3,17.75,27
2015,3,2,14,905,0.9,123.6,17.35,26
2015,3,2,15,736,0.8,126.7,18.31,25
2015,3,2,16,511,0.5,126.6,21.17,24
2015,3,2,17,253,0.3,114.7,29.86,20
2015,3,2,18,22,0.1,34.6,48.07,16
2015,3,2,19,0,0.1,0.8,59.62,14
2015,3,2,20,0,0.2,243.3,66.75,13
2015,3,2,21,0,0.4,220,73.03,12
2015,3,2,22,0,0.6,202.8,78.69,11
2015,3,2,23,0,0.7,203.5,83.62,10
2015,3,3,0,0,0.7,207.5,88.35,9
2015,3,3,1,0,0.7,213.7,93.11,8
2015,3,3,2,0,0.8,218.1,91.51,8
2015,3,3,3,0,0.9,218.6,89.96,8
2015,3,3,4,0,0.9,217.5,88.43,8
2015,3,3,5,0,0.8,214.7,87.28,8
2015,3,3,6,0,0.8,215.6,80.48,9
2015,3,3,7,103,1.1,218.1,62.27,12
2015,3,3,8,364,1.2,230.3,46.88,17
2015,3,3,9,615,1.1,257.1,33.36,20
2015,3,3,10,821,1,259.4,25.46,23
2015,3,3,11,961,1,255.2,21.37,25
2015,3,3,12,1024,1.1,254.7,19.45,26
2015,3,3,13,1005,1.2,256.3,18.12,27
2015,3,3,14,906,1.3,257.8,19.38,26
2015,3,3,15,734,1.3,260.7,21.08,25
2015,3,3,16,508,1.2,264.2,23.37,24
2015,3,3,17,250,0.8,265.2,32.34,20
2015,3,3,18,21,0.4,270.8,46.13,17
2015,3,3,19,0,0.4,273.2,53.45,15
2015,3,3,20,0,0.6,240.2,57.77,14
2015,3,3,21,0,0.9,232.3,61.26,12
2015,3,3,22,0,1,233.9,65.12,12
2015,3,3,23,0,1.1,234.8,69.89,11
2015,3,4,0,0,1.1,234.4,70.66,11
2015,3,4,1,0,1,231.6,76.58,10
2015,3,4,2,0,0.9,226.4,77.67,10
2015,3,4,3,0,0.8,216.4,84.01,9
2015,3,4,4,0,0.8,207,84.54,9
2015,3,4,5,0,0.8,205.8,84.91,9
2015,3,4,6,0,0.9,207.8,79.36,10
2015,3,4,7,100,1.3,215.1,66.1,13
2015,3,4,8,358,1.6,230.9,46.74,18
2015,3,4,9,607,1.6,231.4,35.61,21
2015,3,4,10,812,1.6,232.7,27.66,24
2015,3,4,11,952,1.7,239.2,24.69,25
2015,3,4,12,1015,1.8,245.6,22.66,26
2015,3,4,13,997,1.8,249.1,21.27,27
2015,3,4,14,900,1.8,250.1,21.46,27
2015,3,4,15,730,1.8,251.9,23.06,26
2015,3,4,16,505,1.7,256.1,26.5,24
2015,3,4,17,248,1.1,260.8,33.7,21
2015,3,4,18,22,0.6,269.8,46.37,17
2015,3,4,19,0,0.6,281.7,53.45,15
2015,3,4,20,0,0.7,286.9,61.68,14
2015,3,4,21,0,0.8,294.5,66.4,13
2015,3,4,22,0,0.7,307.7,66.93,12
2015,3,4,23,0,0.7,319.5,71.79,12
2015,3,5,0,0,0.8,327.8,76.28,11
2015,3,5,1,0,0.8,331.3,75.73,11
2015,3,5,2,0,0.8,333,74.86,10
2015,3,5,3,0,0.8,332.7,78.73,10
2015,3,5,4,0,0.8,336.8,77.09,10
2015,3,5,5,0,0.8,343.2,75.38,10
2015,3,5,6,0,1,350.1,68.84,11
2015,3,5,7,100,2,0,52.87,15
2015,3,5,8,351,3,15.2,44.25,18
2015,3,5,9,594,3.2,25.8,38.72,21
2015,3,5,10,791,2.9,35.4,35.73,23
2015,3,5,11,924,2.5,45,34.65,24
2015,3,5,12,984,2,54.1,32.97,25
2015,3,5,13,961,1.5,62.6,30.65,26
2015,3,5,14,860,1.1,68.3,32.05,25
2015,3,5,15,692,1,65.4,33.5,24
2015,3,5,16,273,1.3,52.7,38.31,22
2015,3,5,17,221,1.7,41.4,48.58,19
2015,3,5,18,13,2,34.6,64.41,16
2015,3,5,19,0,2.1,34,75.17,14
2015,3,5,20,0,2,36.5,78.93,13
2015,3,5,21,0,1.8,44.8,88.32,11
2015,3,5,22,0,1.5,51.7,92.76,10
2015,3,5,23,0,1.2,56,91.08,10
2015,3,6,0,0,1,55.4,95.75,9
2015,3,6,1,0,0.9,49,93.75,9
2015,3,6,2,0,0.7,43.7,98.17,8
2015,3,6,3,0,0.5,49.3,96.12,8
2015,3,6,4,0,0.4,66.2,94.76,8
2015,3,6,5,0,0.4,74.1,100,7
2015,3,6,6,0,0.5,83.4,93.08,8
2015,3,6,7,24,0.8,85.2,77.33,11
2015,3,6,8,85,1.1,85.6,62.46,15
2015,3,6,9,598,1.2,81.7,45.9,19
2015,3,6,10,803,1.2,86.6,34.03,22
2015,3,6,11,943,1.1,94,27.98,24
2015,3,6,12,1007,0.9,103,24.79,25
2015,3,6,13,989,0.6,113,22.35,26
2015,3,6,14,891,0.3,128.6,23.26,25
2015,3,6,15,721,0.3,134.9,25.09,24
2015,3,6,16,69,0.6,333.2,29.99,22
2015,3,6,17,15,1.1,339.6,39.32,19
2015,3,6,18,1,1.4,358.2,55,15
2015,3,6,19,0,1.3,6.3,66.89,13
2015,3,6,20,0,1.2,25.8,75.32,12
2015,3,6,21,0,1.1,41.6,85.15,10
2015,3,6,22,0,1,59.2,83.63,9
2015,3,6,23,0,0.8,79,88.45,9
2015,3,7,0,0,0.7,94.9,87.65,9
2015,3,7,1,0,0.5,101.7,93.53,8
2015,3,7,2,0,0.3,101.3,93.99,8
2015,3,7,3,0,0.2,100.4,95.52,8
2015,3,7,4,0,0.1,107,97.47,8
2015,3,7,5,0,0,139.3,99.31,8
2015,3,7,6,0,0,149.8,93.94,9
2015,3,7,7,102,0.2,132.6,81.22,12
2015,3,7,8,356,0.5,60.8,66.05,16
2015,3,7,9,604,0.8,38.2,51.06,19
2015,3,7,10,809,1,50.5,39.22,22
2015,3,7,11,949,1.1,59.7,32.35,24
2015,3,7,12,1010,1,62.9,29.08,25
2015,3,7,13,991,0.9,63.1,26.93,25
2015,3,7,14,892,0.6,58.8,28.83,25
2015,3,7,15,720,0.4,49.7,31.42,24
2015,3,7,16,104,0.3,20,37.11,22
2015,3,7,17,245,0.4,344.7,47.51,19
2015,3,7,18,22,0.5,344.4,58.81,17
2015,3,7,19,0,0.3,357,70.24,15
2015,3,7,20,0,0.2,23.5,76.35,14
2015,3,7,21,0,0.2,144.5,82.42,12
2015,3,7,22,0,0.3,153.1,88.31,12
2015,3,7,23,0,0.5,176.5,94.31,11
2015,3,8,0,0,0.6,173.1,94.28,10
2015,3,8,1,0,0.6,156.7,100,10
2015,3,8,2,0,0.4,138.4,100,10
2015,3,8,3,0,0.2,121.8,99.54,10
2015,3,8,4,0,0.2,344.6,100,9
2015,3,8,5,0,0.4,323.6,100,9
2015,3,8,6,0,0.4,324.3,98.17,10
2015,3,8,7,103,0.5,305.9,87.89,12
2015,3,8,8,349,0.8,298.2,72.87,15
2015,3,8,9,587,0.8,311.8,56.85,18
2015,3,8,10,786,0.6,327,44.76,21
2015,3,8,11,926,0.5,331.4,40.71,22
2015,3,8,12,996,0.4,318.4,37.31,23
2015,3,8,13,978,0.4,291.2,36.58,23
2015,3,8,14,883,0.4,265,35.98,23
2015,3,8,15,188,0.4,253.8,37.8,22
2015,3,8,16,238,0.3,260.2,42.73,20
2015,3,8,17,239,0.2,271.4,49.01,18
2015,3,8,18,22,0.2,312.1,58.63,16
2015,3,8,19,0,0.1,352.5,69.84,14
2015,3,8,20,0,0.1,158.9,75.71,13
2015,3,8,21,0,0.5,189.2,81.54,12
2015,3,8,22,0,0.9,206,87.22,11
2015,3,8,23,0,1.2,214.3,87.2,11
2015,3,9,0,0,1.2,214.2,93.25,10
2015,3,9,1,0,1.2,212.4,99.5,9
2015,3,9,2,0,1,209.8,99.01,9
2015,3,9,3,0,0.8,204.9,98.35,9
2015,3,9,4,0,0.8,195.8,100,8
2015,3,9,5,0,0.7,185.8,100,8
2015,3,9,6,0,0.9,186.5,89.21,9
2015,3,9,7,114,1.3,207,73.71,13
2015,3,9,8,369,1.6,235.5,57.3,17
2015,3,9,9,613,1.7,247.8,45.55,20
2015,3,9,10,813,1.7,239.9,38.65,22
2015,3,9,11,947,1.9,230.8,35.29,23
2015,3,9,12,1002,2.1,225,33.23,24
2015,3,9,13,279,2.3,222.5,35.62,23
2015,3,9,14,641,2.4,224.1,38.27,22
2015,3,9,15,706,2.3,229.1,41.5,21
2015,3,9,16,455,2.1,236.5,44.66,20
2015,3,9,17,203,1.6,244.2,50.77,18
2015,3,9,18,19,1.1,253.7,58.82,16
2015,3,9,19,0,1,261.9,64.36,15
2015,3,9,20,0,1.2,263.8,69.94,14
2015,3,9,21,0,1.2,265.4,76.47,13
2015,3,9,22,0,1.1,266.3,83.93,12
2015,3,9,23,0,1,264.4,85.27,12
2015,3,10,0,0,0.9,260.1,92.25,11
2015,3,10,1,0,0.7,254.2,92.65,11
2015,3,10,2,0,0.5,252.9,99.38,10
2015,3,10,3,0,0.3,243.3,99.68,10
2015,3,10,4,0,0.3,226.5,99.44,10
2015,3,10,5,0,0.3,183.5,99.15,10
2015,3,10,6,0,0.6,182.9,98.31,10
2015,3,10,7,94,1,210.2,86.91,12
2015,3,10,8,360,1.5,217.2,75.92,14
2015,3,10,9,604,1.8,222.5,62.1,16
2015,3,10,10,807,1.9,228.8,53.6,17
2015,3,10,11,947,1.8,233.2,47.12,18
2015,3,10,12,612,1.8,238,41.59,19
2015,3,10,13,748,1.7,240.1,37.12,20
2015,3,10,14,464,1.6,235.5,38.2,19
2015,3,10,15,616,1.5,223.9,40.31,18
