2018,1,10,18,0,0.8,261,45.4,13.6
2018,1,10,19,0,1,247,52.29,12.1
2018,1,10,20,0,1.2,241,59.52,10.9
2018,1,10,21,0,1.2,242,65.38,10.1
2018,1,10,22,0,1.3,245,70.99,9.4
2018,1,10,23,0,1.2,247,75.08,8.9
2018,1,11,0,0,1.1,250,78.16,8.4
2018,1,11,1,0,1.1,254,78.89,8.1
2018,1,11,2,0,1,260,77.63,7.9
2018,1,11,3,0,0.9,268,77.38,7.5
2018,1,11,4,0,0.9,281,78.59,7
2018,1,11,5,0,0.9,293,82.5,6.2
2018,1,11,6,0,1,297,84.12,6
2018,1,11,7,36,1.3,291,70.91,8.7
2018,1,11,8,249,1.7,289,53.5,13.5
2018,1,11,9,479,1.9,301,38.88,17.9
2018,1,11,10,671,2,314,25.97,21
2018,1,11,11,801,2.1,323,19.44,22.9
2018,1,11,12,857,2.2,329,16.53,24.1
2018,1,11,13,836,2.2,335,15.32,24.6
2018,1,11,14,736,2.3,341,15.1,24.5
2018,1,11,15,573,2.3,348,15.48,23.7
2018,1,11,16,361,1.8,176,18.22,21.1
2018,1,11,17,130,1.2,1,28,19.1
2018,1,11,18,0,1,23,41.07,13.2
2018,1,11,19,0,0.9,35,43.89,11.6
2018,1,11,20,0,1,44,46.63,10.2
2018,1,11,21,0,1.1,49,48.41,9.1
2018,1,11,22,0,1.4,51,52.56,8.3
2018,1,11,23,0,1.8,50,59.95,7.5
2018,1,12,0,0,2.3,50,69.05,6.8
2018,1,12,1,0,2.8,50,77.69,6.1
2018,1,12,2,0,3,51,81.14,5.7
2018,1,12,3,0,2.9,52,81.14,5.3
2018,1,12,4,0,2.6,53,80.65,4.7
2018,1,12,5,0,2.2,55,81.16,4
2018,1,12,6,0,1.8,58,79.77,3.7
2018,1,12,7,38,1.7,59,69.11,5.2
2018,1,12,8,254,1.5,60,50.1,9.1
2018,1,12,9,486,1.2,59,34.97,13.4
2018,1,12,10,677,0.9,52,26.09,17
2018,1,12,11,807,0.8,37,21.25,19.6
