Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,6,18,13,30,427,421,838,1.1,46,25.01,29.8,785,N/A
2019,6,18,14,30,428,131,545,1.2,34,26.71,29.3,785,N/A
2019,6,18,15,30,265,54,306,1.2,21,30.6,27.8,785,N/A
2019,6,18,16,30,83,6,87,1.2,14,37.73,25.4,785,N/A
2019,6,18,17,30,80,31,92,1.2,12,44.47,24,786,N/A
2019,6,18,18,30,44,34,50,1,8,59.35,20.6,786,N/A
2019,6,18,19,30,0,0,0,0.9,3,69.93,19.1,787,N/A
2019,6,18,20,30,0,0,0,0.8,179,75.8,18.3,787,N/A
2019,6,18,21,30,0,0,0,0.7,356,79.44,17.8,788,N/A
2019,6,18,22,30,0,0,0,0.6,348,82.39,17.3,788,N/A
2019,6,18,23,30,0,0,0,0.6,337,84.85,16.8,788,N/A
2019,6,19,0,30,0,0,0,0.6,329,87.49,16.3,787,N/A
2019,6,19,1,30,0,0,0,0.5,330,89.26,15.9,787,N/A
2019,6,19,2,30,0,0,0,0.4,336,90.17,15.6,786,N/A
2019,6,19,3,30,0,0,0,0.3,330,90.32,15.5,786,N/A
2019,6,19,4,30,0,0,0,0.2,307,90.41,15.4,786,N/A
2019,6,19,5,30,0,0,0,0.3,294,89.35,15.5,787,N/A
2019,6,19,6,30,33,56,39,0.6,296,83.62,16.7,787,N/A
2019,6,19,7,30,126,374,249,0.9,302,75.25,18.9,787,N/A
2019,6,19,8,30,166,495,433,1,316,62.31,21.3,787,N/A
2019,6,19,9,30,190,680,681,1,336,51.11,23.5,787,N/A
2019,6,19,10,30,206,740,847,1,176,44.86,25,787,N/A
2019,6,19,11,30,191,806,965,0.9,8,41.29,26,787,N/A
2019,6,19,12,30,166,854,1017,0.7,12,40.19,26.2,786,N/A
2019,6,19,13,30,351,485,824,0.6,184,41.19,25.7,786,N/A
2019,6,19,14,30,417,273,662,0.4,340,44.32,24.6,786,N/A
2019,6,19,15,30,83,1,84,0.4,305,48.68,23.4,786,N/A
2019,6,19,16,30,239,118,309,0.4,278,53.76,22.2,786,N/A
2019,6,19,17,30,148,304,265,0.3,269,57.48,21.6,786,N/A
2019,6,19,18,30,61,127,82,0.2,235,66.92,19.9,786,N/A
2019,6,19,19,30,0,0,0,0.2,206,73.03,19,786,N/A
2019,6,19,20,30,0,0,0,0.3,198,76.87,18.3,787,N/A
2019,6,19,21,30,0,0,0,0.5,212,79.89,17.8,787,N/A
2019,6,19,22,30,0,0,0,0.7,228,82.59,17.3,788,N/A
2019,6,19,23,30,0,0,0,0.7,239,84.66,16.8,787,N/A
2019,6,20,0,30,0,0,0,0.8,249,85.28,16.5,787,N/A
2019,6,20,1,30,0,0,0,0.8,261,85.76,16.1,786,N/A
2019,6,20,2,30,0,0,0,0.7,267,85.48,15.8,786,N/A
2019,6,20,3,30,0,0,0,0.6,264,86.41,15.3,786,N/A
2019,6,20,4,30,0,0,0,0.5,269,86.91,14.8,786,N/A
2019,6,20,5,30,0,0,0,0.4,279,84.56,14.8,786,N/A
2019,6,20,6,30,37,62,43,0.6,284,76.93,16.3,786,N/A
2019,6,20,7,30,109,392,237,0.9,299,63.22,19.4,786,N/A
2019,6,20,8,30,172,525,455,1.1,324,47.41,22.8,787,N/A
2019,6,20,9,30,143,777,704,1.2,342,38.63,25.4,787,N/A
2019,6,20,10,30,213,738,852,1.2,350,34.65,26.9,786,N/A
2019,6,20,11,30,231,740,941,1.2,352,32.7,27.8,786,N/A
2019,6,20,12,30,199,817,1014,1.3,351,32.3,28.1,786,N/A
2019,6,20,13,30,279,671,934,1.3,351,33.56,27.7,785,N/A
2019,6,20,14,30,236,716,878,1.3,351,36.77,26.6,785,N/A
2019,6,20,15,30,354,323,601,1.3,354,41.18,25.2,785,N/A
2019,6,20,16,30,160,44,186,1.2,180,46.51,23.7,785,N/A
2019,6,20,17,30,155,127,204,1.1,4,50.4,23,785,N/A
2019,6,20,18,30,11,0,11,0.7,8,62.42,20.7,786,N/A
2019,6,20,19,30,0,0,0,0.6,15,70.54,19.6,786,N/A
2019,6,20,20,30,0,0,0,0.5,22,74.41,18.9,787,N/A
2019,6,20,21,30,0,0,0,0.4,23,76.91,18.4,787,N/A
2019,6,20,22,30,0,0,0,0.4,21,80.15,17.9,787,N/A
2019,6,20,23,30,0,0,0,0.4,22,82.65,17.4,787,N/A
2019,6,21,0,30,0,0,0,0.3,23,82.86,17.1,786,N/A
2019,6,21,1,30,0,0,0,0.3,18,84.02,16.7,786,N/A
2019,6,21,2,30,0,0,0,0.3,182,85.39,16.3,786,N/A
2019,6,21,3,30,0,0,0,0.2,320,86.93,15.9,785,N/A
2019,6,21,4,30,0,0,0,0.2,238,88.1,15.5,786,N/A
2019,6,21,5,30,0,0,0,0.3,194,86.23,15.6,786,N/A
2019,6,21,6,30,35,74,43,0.7,199,80.17,17,787,N/A
2019,6,21,7,30,124,268,211,1.1,197,69.64,19.6,787,N/A
2019,6,21,8,30,238,149,318,1.1,198,55.79,22.4,787,N/A
2019,6,21,9,30,240,574,654,1,195,46.47,24.5,787,N/A
2019,6,21,10,30,216,728,846,0.8,191,41.5,25.8,787,N/A
2019,6,21,11,30,214,780,962,0.6,195,38.99,26.5,787,N/A
2019,6,21,12,30,221,790,1009,0.5,216,38.26,26.6,787,N/A
2019,6,21,13,30,386,556,928,0.5,266,38.84,26.3,786,N/A
2019,6,21,14,30,319,575,835,0.6,314,40.53,25.7,786,N/A
2019,6,21,15,30,256,570,693,0.8,331,43.35,24.8,786,N/A
2019,6,21,16,30,244,343,447,0.9,339,47.17,23.7,786,N/A
2019,6,21,17,30,158,231,247,1,342,50.31,23.1,786,N/A
2019,6,21,18,30,71,97,87,0.7,342,61.5,20.9,787,N/A
2019,6,21,19,30,0,0,0,0.5,341,70.12,19.8,787,N/A
2019,6,21,20,30,0,0,0,0.4,336,72.66,19.2,787,N/A
2019,6,21,21,30,0,0,0,0.4,328,74.49,18.7,788,N/A
2019,6,21,22,30,0,0,0,0.3,320,76.38,18.2,788,N/A
2019,6,21,23,30,0,0,0,0.4,315,77.47,17.8,787,N/A
2019,6,22,0,30,0,0,0,0.4,309,80.61,17.2,787,N/A
2019,6,22,1,30,0,0,0,0.4,298,83.9,16.7,787,N/A
2019,6,22,2,30,0,0,0,0.4,298,86.34,16.4,786,N/A
2019,6,22,3,30,0,0,0,0.3,320,88.15,16.2,786,N/A
2019,6,22,4,30,0,0,0,0.3,169,89.71,16,786,N/A
2019,6,22,5,30,0,0,0,0.4,3,89.34,16.1,787,N/A
2019,6,22,6,30,35,43,39,0.7,3,85.79,16.8,787,N/A
2019,6,22,7,30,133,217,204,1,3,79.39,18.1,787,N/A
2019,6,22,8,30,210,398,424,1.2,8,69.93,19.9,788,N/A
2019,6,22,9,30,321,334,562,1.3,15,59.06,21.8,788,N/A
2019,6,22,10,30,427,266,657,1.3,18,50.86,23.4,787,N/A
2019,6,22,11,30,496,267,752,1.3,18,45.41,24.7,787,N/A
2019,6,22,12,30,530,241,770,1.3,16,41.99,25.6,787,N/A
2019,6,22,13,30,311,25,335,1.3,10,40.27,26,786,N/A
2019,6,22,14,30,446,260,679,1.4,8,41.02,25.6,786,N/A
2019,6,22,15,30,290,55,332,1.4,10,43.96,24.7,786,N/A
2019,6,22,16,30,247,374,469,1.4,14,49.69,23.2,786,N/A
2019,6,22,17,30,161,120,208,1.4,17,54.69,22.4,786,N/A
2019,6,22,18,30,65,68,76,1,33,68.76,19.8,787,N/A
2019,6,22,19,30,0,0,0,0.8,44,78.36,18.6,787,N/A
2019,6,22,20,30,0,0,0,0.7,57,82.34,18.1,788,N/A
2019,6,22,21,30,0,0,0,0.5,89,85.19,17.7,788,N/A
2019,6,22,22,30,0,0,0,0.4,141,86.37,17.5,788,N/A
2019,6,22,23,30,0,0,0,0.5,186,87.38,17.2,788,N/A
2019,6,23,0,30,0,0,0,0.5,212,88.66,16.8,787,N/A
2019,6,23,1,30,0,0,0,0.4,233,89.6,16.5,787,N/A
2019,6,23,2,30,0,0,0,0.5,253,89.84,16.3,787,N/A
2019,6,23,3,30,0,0,0,0.5,279,89.46,16.1,786,N/A
2019,6,23,4,30,0,0,0,0.5,316,90.38,15.7,786,N/A
2019,6,23,5,30,0,0,0,0.5,334,89.51,15.6,787,N/A
2019,6,23,6,30,41,88,50,0.8,336,85.21,16.5,787,N/A
2019,6,23,7,30,129,355,244,1,345,76.88,18.6,787,N/A
2019,6,23,8,30,174,545,466,0.9,182,63.83,21,787,N/A
2019,6,23,9,30,201,654,672,0.9,20,51.35,23.1,787,N/A
2019,6,23,10,30,223,708,835,0.8,34,45.01,24.4,787,N/A
2019,6,23,11,30,218,766,952,0.7,44,42.17,25.1,787,N/A
2019,6,23,12,30,470,249,718,0.6,66,42.5,25,786,N/A
2019,6,23,13,30,93,1,94,0.5,148,45.18,24.3,786,N/A
2019,6,23,14,30,185,12,196,0.5,256,48.96,23.4,785,N/A
2019,6,23,15,30,358,290,581,0.5,317,53.44,22.5,785,N/A
2019,6,23,16,30,203,135,283,0.6,339,58.83,21.4,785,N/A
2019,6,23,17,30,155,224,242,0.7,344,62.45,20.9,785,N/A
2019,6,23,18,30,67,102,84,0.6,346,73.51,18.9,785,N/A
2019,6,23,19,30,0,0,0,0.5,346,80.71,18.1,786,N/A
2019,6,23,20,30,0,0,0,0.5,340,84.87,17.6,786,N/A
2019,6,23,21,30,0,0,0,0.4,320,87.93,17.2,787,N/A
2019,6,23,22,30,0,0,0,0.5,289,89.36,16.9,787,N/A
2019,6,23,23,30,0,0,0,0.6,263,91.05,16.5,786,N/A
2019,6,24,0,30,0,0,0,0.7,252,91.74,16.2,786,N/A
2019,6,24,1,30,0,0,0,0.7,247,91.76,16,786,N/A
2019,6,24,2,30,0,0,0,0.7,238,91.91,15.8,786,N/A
2019,6,24,3,30,0,0,0,0.7,223,91.82,15.7,786,N/A
2019,6,24,4,30,0,0,0,0.7,208,92.38,15.5,786,N/A
2019,6,24,5,30,0,0,0,0.8,197,91,15.5,786,N/A
2019,6,24,6,30,13,0,13,1.1,191,86.76,16.2,786,N/A
2019,6,24,7,30,47,0,47,1.5,188,78.75,17.7,786,N/A
2019,6,24,8,30,125,3,127,1.6,186,66.08,19.6,787,N/A
2019,6,24,9,30,176,11,184,1.5,186,55.5,21.5,787,N/A
2019,6,24,10,30,390,64,445,1.4,186,49.81,22.9,787,N/A
2019,6,24,11,30,446,131,572,1.4,185,47.78,23.5,786,N/A
2019,6,24,12,30,454,59,513,1.4,185,48,23.4,786,N/A
2019,6,24,13,30,137,8,145,1.4,188,49.66,23,785,N/A
2019,6,24,14,30,311,22,331,1.3,189,52.53,22.4,785,N/A
2019,6,24,15,30,349,112,435,1.3,188,55.99,21.7,785,N/A
2019,6,24,16,30,176,15,185,1.3,188,60.35,20.8,785,N/A
2019,6,24,17,30,48,0,48,1.4,188,63.68,20.3,785,N/A
2019,6,24,18,30,30,0,30,1.1,191,75.18,18.3,785,N/A
2019,6,24,19,30,0,0,0,1.1,192,82.62,17.4,786,N/A
2019,6,24,20,30,0,0,0,1.1,193,86.19,16.9,786,N/A
2019,6,24,21,30,0,0,0,1.1,196,88.01,16.6,786,N/A
2019,6,24,22,30,0,0,0,1.2,200,89.07,16.4,787,N/A
2019,6,24,23,30,0,0,0,1.2,204,89.58,16.2,786,N/A
2019,6,25,0,30,0,0,0,1.1,208,90.31,15.9,786,N/A
2019,6,25,1,30,0,0,0,1.1,210,90.46,15.7,786,N/A
2019,6,25,2,30,0,0,0,1,212,90.25,15.5,786,N/A
2019,6,25,3,30,0,0,0,0.9,214,90.85,15.1,785,N/A
2019,6,25,4,30,0,0,0,0.7,213,91.53,14.7,785,N/A
2019,6,25,5,30,0,0,0,0.7,208,89.72,14.7,786,N/A
2019,6,25,6,30,12,0,12,1,201,84.82,15.6,786,N/A
2019,6,25,7,30,93,12,97,1.5,198,75.4,17.4,786,N/A
2019,6,25,8,30,214,41,236,1.9,197,61.68,19.8,787,N/A
2019,6,25,9,30,251,25,269,1.9,199,52.35,21.8,787,N/A
2019,6,25,10,30,439,144,563,1.8,201,47.13,23.3,787,N/A
2019,6,25,11,30,469,283,740,1.7,202,44.38,24.2,786,N/A
2019,6,25,12,30,503,122,625,1.7,202,43.1,24.6,786,N/A
2019,6,25,13,30,300,25,324,1.7,203,43.03,24.5,785,N/A
2019,6,25,14,30,263,19,280,1.5,208,44.26,24,785,N/A
2019,6,25,15,30,294,38,323,1.1,216,47.36,23,785,N/A
2019,6,25,16,30,260,158,354,0.7,223,52.78,21.5,785,N/A
2019,6,25,17,30,155,117,201,0.5,225,57.06,20.7,785,N/A
2019,6,25,18,30,44,5,45,0.2,37,68.02,18.6,786,N/A
2019,6,25,19,30,0,0,0,0.3,16,75.77,17.7,787,N/A
2019,6,25,20,30,0,0,0,0.3,16,78.24,17.2,787,N/A
2019,6,25,21,30,0,0,0,0.2,60,80.72,16.9,788,N/A
2019,6,25,22,30,0,0,0,0.2,128,82.31,16.6,788,N/A
2019,6,25,23,30,0,0,0,0.3,162,84.22,16.3,788,N/A
2019,6,26,0,30,0,0,0,0.5,173,84.73,15.9,787,N/A
2019,6,26,1,30,0,0,0,0.5,187,86.91,15.4,787,N/A
2019,6,26,2,30,0,0,0,0.5,203,88.02,15.1,786,N/A
2019,6,26,3,30,0,0,0,0.5,232,88.03,15,786,N/A
2019,6,26,4,30,0,0,0,0.6,264,88.17,14.9,786,N/A
2019,6,26,5,30,0,0,0,0.6,298,87.38,15,786,N/A
2019,6,26,6,30,8,0,8,1,330,84.55,15.8,787,N/A
2019,6,26,7,30,38,0,38,1.4,171,80.89,17.2,787,N/A
2019,6,26,8,30,111,1,112,1.8,16,74.31,18.5,788,N/A
2019,6,26,9,30,313,258,498,2,42,66.54,19.7,788,N/A
2019,6,26,10,30,346,512,788,1.9,64,60.93,20.5,788,N/A
2019,6,26,11,30,368,532,878,1.8,81,57.03,21.1,788,N/A
2019,6,26,12,30,311,631,940,1.7,94,54.32,21.6,787,N/A
2019,6,26,13,30,307,625,917,1.6,102,51.65,22.2,787,N/A
2019,6,26,14,30,342,429,728,1.5,105,49.44,22.6,786,N/A
2019,6,26,15,30,155,15,167,1.4,97,48.71,22.6,786,N/A
2019,6,26,16,30,104,9,109,1.4,81,50.13,22,786,N/A
2019,6,26,17,30,136,410,296,1.4,73,52.57,21.5,786,N/A
2019,6,26,18,30,61,118,81,1,59,66.41,18.9,787,N/A
2019,6,26,19,30,0,0,0,1,56,76.59,17.5,787,N/A
2019,6,26,20,30,0,0,0,0.9,59,81.03,16.7,788,N/A
2019,6,26,21,30,0,0,0,0.9,62,84.72,16,789,N/A
2019,6,26,22,30,0,0,0,0.8,61,86.19,15.5,789,N/A
2019,6,26,23,30,0,0,0,0.8,59,87.32,15,789,N/A
2019,6,27,0,30,0,0,0,0.7,56,88.16,14.6,788,N/A
2019,6,27,1,30,0,0,0,0.7,56,89.18,14.2,788,N/A
2019,6,27,2,30,0,0,0,0.6,56,90.18,13.8,787,N/A
2019,6,27,3,30,0,0,0,0.6,55,91.53,13.3,787,N/A
2019,6,27,4,30,0,0,0,0.7,51,92.47,12.8,787,N/A
2019,6,27,5,30,0,0,0,1,51,90.08,12.8,787,N/A
2019,6,27,6,30,36,163,52,1.5,54,83.12,13.9,788,N/A
2019,6,27,7,30,83,543,257,1.9,61,70,16.5,788,N/A
2019,6,27,8,30,89,792,511,2.1,71,52.44,19.8,788,N/A
2019,6,27,9,30,96,881,728,2.3,80,40.98,22.6,788,N/A
2019,6,27,10,30,99,927,899,2.3,83,34.92,24.5,788,N/A
2019,6,27,11,30,100,950,1010,2.3,81,31.78,25.8,787,N/A
2019,6,27,12,30,204,767,969,2.3,75,30.6,26.6,787,N/A
2019,6,27,13,30,273,622,881,2.3,69,30.97,26.8,787,N/A
2019,6,27,14,30,459,222,659,2.4,65,32.5,26.4,786,N/A
2019,6,27,15,30,160,12,169,2.4,63,35.67,25.2,786,N/A
2019,6,27,16,30,237,191,351,2.3,61,40.33,23.5,786,N/A
2019,6,27,17,30,111,78,142,2.2,61,43.94,22.5,787,N/A
2019,6,27,18,30,60,73,72,1.8,57,56.37,19.2,787,N/A
2019,6,27,19,30,0,0,0,1.6,53,66.58,17.4,788,N/A
2019,6,27,20,30,0,0,0,1.4,53,73.26,16.1,788,N/A
2019,6,27,21,30,0,0,0,1.2,53,78.22,15.2,789,N/A
2019,6,27,22,30,0,0,0,1.1,54,82.08,14.4,789,N/A
2019,6,27,23,30,0,0,0,1.1,53,85.1,13.6,788,N/A
2019,6,28,0,30,0,0,0,1,52,88.22,12.9,788,N/A
2019,6,28,1,30,0,0,0,1,52,89.88,12.4,787,N/A
2019,6,28,2,30,0,0,0,1,50,90.53,12,787,N/A
2019,6,28,3,30,0,0,0,1,46,89.78,11.9,787,N/A
2019,6,28,4,30,0,0,0,1,43,89.65,11.7,787,N/A
2019,6,28,5,30,0,0,0,1.3,40,87.27,11.8,787,N/A
2019,6,28,6,30,36,295,64,1.9,39,80.68,12.9,788,N/A
2019,6,28,7,30,87,460,234,2.2,42,67.92,15.4,788,N/A
2019,6,28,8,30,83,814,516,2.3,49,50.5,18.6,788,N/A
2019,6,28,9,30,84,913,739,2.4,56,37.03,21.4,788,N/A
2019,6,28,10,30,90,951,910,2.4,60,30.42,23.4,788,N/A
2019,6,28,11,30,95,969,1023,2.3,63,27.33,24.9,787,N/A
2019,6,28,12,30,98,971,1066,2.2,64,26.27,25.9,787,N/A
2019,6,28,13,30,133,905,1017,2.2,63,26.51,26.3,786,N/A
2019,6,28,14,30,325,472,750,2.2,60,28.24,25.9,786,N/A
2019,6,28,15,30,334,132,436,2.3,55,31.58,24.8,786,N/A
2019,6,28,16,30,221,281,389,2.5,52,37.52,22.9,786,N/A
2019,6,28,17,30,134,237,227,2.5,51,43.51,21.7,786,N/A
2019,6,28,18,30,23,0,23,2.3,49,60.09,18.1,787,N/A
2019,6,28,19,30,0,0,0,2.1,48,71.78,16.6,788,N/A
2019,6,28,20,30,0,0,0,1.8,47,78.71,15.7,788,N/A
2019,6,28,21,30,0,0,0,1.5,45,83.19,15.2,788,N/A
2019,6,28,22,30,0,0,0,1.2,43,86.76,14.7,788,N/A
2019,6,28,23,30,0,0,0,1.1,42,89.12,14.2,788,N/A
2019,6,29,0,30,0,0,0,1,41,89.67,13.8,788,N/A
2019,6,29,1,30,0,0,0,0.9,40,89.92,13.4,788,N/A
2019,6,29,2,30,0,0,0,0.9,39,90.08,13,787,N/A
2019,6,29,3,30,0,0,0,0.9,38,90.5,12.5,787,N/A
2019,6,29,4,30,0,0,0,0.8,39,90.5,12,787,N/A
2019,6,29,5,30,0,0,0,1,42,88.75,11.8,787,N/A
2019,6,29,6,30,36,263,61,1.2,44,81.02,12.9,788,N/A
2019,6,29,7,30,70,643,275,1.3,44,66.71,15.4,788,N/A
2019,6,29,8,30,85,804,512,1.3,42,50.07,18.5,788,N/A
2019,6,29,9,30,231,506,594,1.5,40,40.57,21.2,788,N/A
2019,6,29,10,30,140,838,862,1.7,37,35.83,23.2,787,N/A
2019,6,29,11,30,173,823,961,1.9,35,33.51,24.5,787,N/A
2019,6,29,12,30,187,817,1002,2.1,33,32.9,25.2,787,N/A
2019,6,29,13,30,157,839,977,2.2,33,34.16,25,786,N/A
2019,6,29,14,30,343,422,723,2.2,35,37.08,24.1,786,N/A
2019,6,29,15,30,297,187,441,2.2,37,41.5,22.7,786,N/A
2019,6,29,16,30,209,49,238,2.2,38,47.4,21,786,N/A
2019,6,29,17,30,84,2,85,2.1,39,52.28,20,786,N/A
2019,6,29,18,30,32,15,35,1.9,43,63.15,17.6,787,N/A
2019,6,29,19,30,0,0,0,1.6,47,71.35,16.3,788,N/A
2019,6,29,20,30,0,0,0,1.4,50,77.39,15.4,788,N/A
2019,6,29,21,30,0,0,0,1.1,52,81.94,14.7,788,N/A
2019,6,29,22,30,0,0,0,0.8,52,85.99,14.1,789,N/A
2019,6,29,23,30,0,0,0,0.7,50,88.21,13.7,788,N/A
2019,6,30,0,30,0,0,0,0.5,47,90.09,13.3,788,N/A
2019,6,30,1,30,0,0,0,0.4,45,90.52,13.1,788,N/A
2019,6,30,2,30,0,0,0,0.4,45,91.27,12.8,787,N/A
2019,6,30,3,30,0,0,0,0.4,47,91.93,12.5,787,N/A
2019,6,30,4,30,0,0,0,0.4,49,91.87,12.2,787,N/A
2019,6,30,5,30,0,0,0,0.4,52,89.77,12.2,787,N/A
2019,6,30,6,30,37,219,58,0.4,53,83.38,13.3,787,N/A
2019,6,30,7,30,80,590,268,0.4,199,71.78,15.9,788,N/A
2019,6,30,8,30,98,766,504,0.6,344,54.44,19.3,788,N/A
2019,6,30,9,30,110,849,718,0.9,345,40.98,22,787,N/A
2019,6,30,10,30,123,888,888,1.1,352,35.17,23.7,787,N/A
2019,6,30,11,30,139,896,997,1.1,352,32.91,24.6,786,N/A
2019,6,30,12,30,155,886,1038,1.1,350,32.86,24.9,786,N/A
2019,6,30,13,30,375,466,831,1.1,351,35.03,24.4,786,N/A
2019,6,30,14,30,423,268,664,1.1,356,38.87,23.3,785,N/A
2019,6,30,15,30,159,9,166,1,183,44.17,21.8,785,N/A
2019,6,30,16,30,110,2,111,1,11,50.75,20.2,786,N/A
2019,6,30,17,30,89,1,89,0.9,15,55.3,19.5,786,N/A
2019,6,30,18,30,33,0,33,0.7,20,66.39,17.6,787,N/A
2019,6,30,19,30,0,0,0,0.6,17,74.61,16.7,787,N/A
2019,6,30,20,30,0,0,0,0.5,13,79.55,16.1,788,N/A
2019,6,30,21,30,0,0,0,0.5,22,83.96,15.7,788,N/A
2019,6,30,22,30,0,0,0,0.4,41,85.93,15.3,788,N/A
2019,6,30,23,30,0,0,0,0.3,51,87.08,14.9,788,N/A
2019,7,1,0,30,0,0,0,0.2,56,89.13,14.6,788,N/A
2019,7,1,1,30,0,0,0,0.2,39,90.1,14.4,787,N/A
2019,7,1,2,30,0,0,0,0.2,184,90.51,14.3,787,N/A
2019,7,1,3,30,0,0,0,0.2,339,91.22,14.1,787,N/A
2019,7,1,4,30,0,0,0,0.2,328,91.66,13.9,787,N/A
2019,7,1,5,30,0,0,0,0.3,332,90.66,13.9,787,N/A
2019,7,1,6,30,23,1,23,0.5,329,87.47,14.5,787,N/A
2019,7,1,7,30,111,71,134,0.6,306,83.19,15.5,788,N/A
2019,7,1,8,30,219,116,280,0.7,291,76.51,16.6,788,N/A
2019,7,1,9,30,342,232,508,0.6,287,68.04,17.8,788,N/A
2019,7,1,10,30,330,32,358,0.5,271,61.98,18.7,788,N/A
2019,7,1,11,30,496,280,764,0.4,241,59.58,19.1,787,N/A
2019,7,1,12,30,530,231,760,0.4,217,59.96,19.1,787,N/A
2019,7,1,13,30,508,116,621,0.4,213,61.12,19,787,N/A
2019,7,1,14,30,227,17,242,0.4,234,63.1,18.7,786,N/A
2019,7,1,15,30,341,68,393,0.4,282,66.05,18.3,786,N/A
2019,7,1,16,30,249,134,329,0.4,331,70.46,17.7,786,N/A
2019,7,1,17,30,147,309,269,0.4,353,73.99,17.4,786,N/A
2019,7,1,18,30,72,151,98,0.4,346,81.68,16.4,786,N/A
2019,7,1,19,30,0,0,0,0.4,339,85.42,15.9,786,N/A
2019,7,1,20,30,0,0,0,0.4,333,87.01,15.6,787,N/A
2019,7,1,21,30,0,0,0,0.4,318,87.84,15.4,787,N/A
2019,7,1,22,30,0,0,0,0.4,296,88.92,15.2,788,N/A
2019,7,1,23,30,0,0,0,0.5,289,89.94,15,788,N/A
2019,7,2,0,30,0,0,0,0.6,297,89.95,14.9,787,N/A
2019,7,2,1,30,0,0,0,0.8,306,90.86,14.7,787,N/A
2019,7,2,2,30,0,0,0,1,315,91.18,14.6,787,N/A
2019,7,2,3,30,0,0,0,1.1,322,91.13,14.5,786,N/A
2019,7,2,4,30,0,0,0,1.1,328,91.15,14.4,786,N/A
2019,7,2,5,30,0,0,0,0.9,333,90.87,14.3,787,N/A
2019,7,2,6,30,38,100,47,0.9,333,87.22,14.9,787,N/A
2019,7,2,7,30,111,422,244,0.9,317,82,16.1,787,N/A
2019,7,2,8,30,144,616,470,0.9,298,73.15,17.7,788,N/A
2019,7,2,9,30,169,711,677,0.9,296,63.84,19.2,788,N/A
2019,7,2,10,30,186,764,844,0.9,305,58.33,20.2,787,N/A
2019,7,2,11,30,431,141,566,0.9,311,56.75,20.5,787,N/A
2019,7,2,12,30,248,19,267,0.9,314,57.88,20.3,787,N/A
2019,7,2,13,30,471,105,574,0.9,317,60.74,19.8,787,N/A
2019,7,2,14,30,393,143,522,0.9,323,64.1,19.2,786,N/A
2019,7,2,15,30,348,230,526,0.9,327,67.06,18.7,786,N/A
2019,7,2,16,30,208,65,247,0.8,324,70.77,18.1,786,N/A
2019,7,2,17,30,148,321,274,0.7,320,73.87,17.8,786,N/A
2019,7,2,18,30,66,220,104,0.5,302,82.64,16.6,786,N/A
2019,7,2,19,30,0,0,0,0.4,296,87.96,15.9,787,N/A
2019,7,2,20,30,0,0,0,0.5,285,88.62,15.6,787,N/A
2019,7,2,21,30,0,0,0,0.5,273,89.97,15.2,787,N/A
2019,7,2,22,30,0,0,0,0.5,263,91.64,14.8,788,N/A
2019,7,2,23,30,0,0,0,0.5,254,92.34,14.5,787,N/A
2019,7,3,0,30,0,0,0,0.6,247,93.2,14.1,787,N/A
2019,7,3,1,30,0,0,0,0.6,240,93.27,13.8,787,N/A
2019,7,3,2,30,0,0,0,0.6,235,92.92,13.5,786,N/A
2019,7,3,3,30,0,0,0,0.6,232,93.29,13.1,786,N/A
2019,7,3,4,30,0,0,0,0.6,232,93.08,12.8,786,N/A
2019,7,3,5,30,0,0,0,0.7,240,90.45,12.9,787,N/A
2019,7,3,6,30,21,0,21,1,250,85.67,13.8,787,N/A
2019,7,3,7,30,114,65,134,1.3,254,78.49,15.5,787,N/A
2019,7,3,8,30,228,98,280,1.4,255,66.46,17.6,788,N/A
2019,7,3,9,30,337,195,476,1.2,262,55.81,19.3,788,N/A
2019,7,3,10,30,417,324,696,0.9,278,50.87,20.4,788,N/A
2019,7,3,11,30,492,265,746,0.8,302,48.93,21,787,N/A
2019,7,3,12,30,515,109,624,0.7,326,48.81,21.2,787,N/A
2019,7,3,13,30,517,235,747,0.7,345,49.6,21.2,786,N/A
2019,7,3,14,30,146,9,154,0.7,178,50.47,21.1,786,N/A
2019,7,3,15,30,106,2,108,0.7,5,51.96,20.8,785,N/A
2019,7,3,16,30,90,3,92,0.6,8,54.53,20.2,785,N/A
2019,7,3,17,30,132,92,168,0.5,8,56.8,19.9,785,N/A
2019,7,3,18,30,8,0,8,0.3,165,68.46,18.2,786,N/A
2019,7,3,19,30,0,0,0,0.3,334,71.37,17.5,786,N/A
2019,7,3,20,30,0,0,0,0.4,348,68.97,17.2,787,N/A
2019,7,3,21,30,0,0,0,0.4,355,69.24,16.8,787,N/A
2019,7,3,22,30,0,0,0,0.3,307,70.88,16.3,787,N/A
2019,7,3,23,30,0,0,0,0.4,240,72.91,15.7,787,N/A
2019,7,4,0,30,0,0,0,0.6,218,76.6,14.9,787,N/A
2019,7,4,1,30,0,0,0,0.6,216,79.43,14.2,786,N/A
2019,7,4,2,30,0,0,0,0.6,220,80.23,13.7,786,N/A
2019,7,4,3,30,0,0,0,0.6,226,79.86,13.4,786,N/A
2019,7,4,4,30,0,0,0,0.7,233,78.5,13.3,786,N/A
2019,7,4,5,30,0,0,0,0.6,244,75.84,13.5,786,N/A
2019,7,4,6,30,35,138,47,0.6,258,72.03,14.9,787,N/A
2019,7,4,7,30,103,429,238,0.7,288,67.16,17.2,787,N/A
