Year,Month,Day,Hour,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature
2015,6,27,21,0,1,34.3,99.54,16
2015,6,27,22,0,0.9,36.6,100,15
2015,6,27,23,0,0.9,37.2,100,15
2015,6,28,0,0,0.9,37.5,100,15
2015,6,28,1,0,1,37.5,100,14
2015,6,28,2,0,1.1,37.7,100,14
2015,6,28,3,0,1,33.7,100,14
2015,6,28,4,0,0.8,30.3,100,13
2015,6,28,5,0,0.6,38.7,100,13
2015,6,28,6,41,0.7,73.7,95.89,14
2015,6,28,7,246,0.9,125.9,83.04,16
2015,6,28,8,479,0.7,145.7,71.98,18
2015,6,28,9,692,0.4,150.7,66.8,19
2015,6,28,10,862,0.2,132.6,58.78,21
2015,6,28,11,825,0.3,59.6,55.17,22
2015,6,28,12,441,0.5,26.1,51.98,23
2015,6,28,13,208,0.7,22.9,52.25,22
2015,6,28,14,149,0.8,30.2,56.52,21
2015,6,28,15,40,0.8,37.5,62.17,20
2015,6,28,16,338,0.8,38,68.7,19
2015,6,28,17,313,0.8,34.3,81.1,18
2015,6,28,18,98,0.7,29.6,91.61,17
2015,6,28,19,0,0.6,21.8,100,16
2015,6,28,20,0,0.6,15.7,100,16
2015,6,28,21,0,0.7,15.5,100,16
2015,6,28,22,0,0.7,21.1,100,16
2015,6,28,23,0,0.6,25.6,100,15
2015,6,29,0,0,0.4,22.9,100,15
2015,6,29,1,0,0.2,9.7,100,15
2015,6,29,2,0,0.3,240.2,100,15
2015,6,29,3,0,0.5,215.1,100,14
2015,6,29,4,0,0.5,216,100,13
2015,6,29,5,0,0.5,211.1,100,13
2015,6,29,6,30,0.8,207,100,14
2015,6,29,7,152,1.1,206.9,88,16
2015,6,29,8,378,1.2,215.4,72.03,18
2015,6,29,9,540,1.2,219.3,60.03,20
2015,6,29,10,408,1.2,217.3,55.37,21
2015,6,29,11,987,1.2,216,52.16,22
2015,6,29,12,1020,1.1,218,49.51,23
2015,6,29,13,130,0.8,220.8,53.41,22
2015,6,29,14,188,0.5,223.7,57.75,21
2015,6,29,15,114,0.3,206.9,62.64,20
2015,6,29,16,130,0.3,171.2,68.07,19
2015,6,29,17,8,0.3,149.4,74.03,18
2015,6,29,18,58,0.4,149.7,82.01,17
2015,6,29,19,0,0.6,157.2,91.79,16
2015,6,29,20,0,0.7,172.7,93.25,16
2015,6,29,21,0,0.8,182.6,100,15
2015,6,29,22,0,0.8,189.7,99.93,15
2015,6,29,23,0,0.8,191.7,99.28,15
2015,6,30,0,0,0.7,196.1,100,14
2015,6,30,1,0,0.6,201.1,100,14
2015,6,30,2,0,0.5,204.5,100,14
2015,6,30,3,0,0.5,208.7,100,13
2015,6,30,4,0,0.5,211.9,100,13
2015,6,30,5,0,0.6,215.4,100,13
2015,6,30,6,20,0.9,213.5,100,14
2015,6,30,7,82,1.3,211.7,88.92,16
2015,6,30,8,157,1.5,210,76.96,18
2015,6,30,9,483,1.6,211.9,66.22,20
2015,6,30,10,859,1.5,217.1,61.98,21
2015,6,30,11,659,1.5,223.1,58.56,21
2015,6,30,12,588,1.4,228,63.17,21
2015,6,30,13,669,1.3,231.5,68.51,20
2015,6,30,14,671,1.2,239.1,69.7,20
2015,6,30,15,370,1.2,248.3,75.08,19
2015,6,30,16,444,1.2,257.5,80.97,18
2015,6,30,17,6,1.1,264.1,87.74,17
2015,6,30,18,52,0.9,264.3,96.28,16
2015,6,30,19,0,0.8,258.3,100,15
2015,6,30,20,0,0.8,249.7,100,15
2015,6,30,21,0,0.8,239.6,100,15
2015,6,30,22,0,0.9,232.3,100,14
2015,6,30,23,0,0.9,230.1,100,14
2015,7,1,0,0,0.8,230.7,100,13
2015,7,1,1,0,0.8,232.8,100,13
2015,7,1,2,0,0.8,235.7,100,12
2015,7,1,3,0,0.7,236.4,100,12
2015,7,1,4,0,0.7,235.6,100,12
2015,7,1,5,0,0.7,235.8,100,12
2015,7,1,6,24,1.1,234.9,95.39,13
2015,7,1,7,32,1.4,240,88.45,16
2015,7,1,8,182,1.4,258.1,75.46,18
2015,7,1,9,531,1.2,275.5,65.6,20
2015,7,1,10,724,1.2,285.6,62.67,21
2015,7,1,11,983,1.2,290.7,59.89,22
2015,7,1,12,547,1.2,293.6,65.3,21
2015,7,1,13,563,1.1,298.4,71.77,20
2015,7,1,14,619,1.1,303.2,79.75,19
2015,7,1,15,206,1.1,309.2,86.85,18
2015,7,1,16,70,1,319.5,93.72,17
2015,7,1,17,254,1,333.6,100,16
2015,7,1,18,75,1.1,343.5,100,15
2015,7,1,19,0,1.2,4.2,100,15
2015,7,1,20,0,1.5,28.7,100,14
2015,7,1,21,0,1.6,46.1,100,13
2015,7,1,22,0,1.5,57.9,100,13
2015,7,1,23,0,1.3,68.4,100,12
2015,7,2,0,0,1.3,88.8,100,12
2015,7,2,1,0,1,108.4,100,11
2015,7,2,2,0,0.5,117.6,100,11
2015,7,2,3,0,0.2,122.5,100,11
2015,7,2,4,0,0.2,248.9,100,11
2015,7,2,5,0,0.2,245.4,100,11
2015,7,2,6,30,0.4,196.8,93.91,13
2015,7,2,7,151,0.8,165,85.55,15
2015,7,2,8,349,1,184.2,76.46,17
2015,7,2,9,212,0.8,193.3,71.64,18
2015,7,2,10,875,0.4,198.1,63.29,20
2015,7,2,11,987,0.3,245.5,60.13,21
2015,7,2,12,357,0.5,321.2,60.77,21
2015,7,2,13,178,0.8,335.1,65.98,20
2015,7,2,14,156,1,348.6,67.4,19
2015,7,2,15,153,1.1,1.4,73.16,18
2015,7,2,16,224,1.1,15,84.97,17
2015,7,2,17,223,1,29.8,93,16
2015,7,2,18,56,0.9,42.8,100,15
2015,7,2,19,0,0.8,41.9,100,14
2015,7,2,20,0,0.6,37.1,100,14
2015,7,2,21,0,0.5,55.3,100,13
2015,7,2,22,0,0.6,89.4,100,13
2015,7,2,23,0,0.8,119.7,100,13
2015,7,3,0,0,0.9,136,100,12
2015,7,3,1,0,0.8,145.1,100,12
2015,7,3,2,0,0.7,151.4,100,12
2015,7,3,3,0,0.6,156.5,100,11
2015,7,3,4,0,0.5,156.6,100,11
2015,7,3,5,0,0.5,145.3,100,11
2015,7,3,6,28,0.6,144.2,97.32,12
2015,7,3,7,173,0.5,161.3,83.51,15
2015,7,3,8,163,0.3,193.2,68.98,18
2015,7,3,9,454,0.1,231.8,60.94,20
2015,7,3,10,874,0.1,303.8,57.98,21
2015,7,3,11,986,0.2,20.5,58.47,21
2015,7,3,12,1014,0.4,60.4,59.16,21
2015,7,3,13,661,0.5,66.2,60.1,20
2015,7,3,14,318,0.7,72.1,64.74,20
2015,7,3,15,431,0.8,78,69.23,19
2015,7,3,16,121,0.9,80.8,74.29,18
2015,7,3,17,131,0.9,84.1,80.75,17
2015,7,3,18,58,0.7,82.7,90.68,16
2015,7,3,19,0,0.6,80.1,100,15
2015,7,3,20,0,0.7,88.5,100,15
2015,7,3,21,0,0.7,100.8,100,14
2015,7,3,22,0,0.7,114.9,100,14
2015,7,3,23,0,0.6,129.8,100,14
2015,7,4,0,0,0.6,145.8,100,14
2015,7,4,1,0,0.6,159.4,100,13
2015,7,4,2,0,0.5,163.5,100,13
2015,7,4,3,0,0.5,167.3,100,13
2015,7,4,4,0,0.6,176.9,100,13
2015,7,4,5,0,0.7,183.7,100,13
2015,7,4,6,32,1.1,190.9,100,14
2015,7,4,7,22,1.5,200.1,90.88,16
2015,7,4,8,164,1.5,211.5,77.52,18
2015,7,4,9,709,1.3,219.7,68.68,19
2015,7,4,10,702,1,225.7,63.53,20
2015,7,4,11,991,0.7,229.2,60.08,21
2015,7,4,12,220,0.5,242.5,60.67,21
2015,7,4,13,104,0.5,271.5,65.6,20
2015,7,4,14,430,0.5,298.9,66.74,19
2015,7,4,15,531,0.5,318.6,72.61,19
2015,7,4,16,441,0.6,333.5,78.93,18
2015,7,4,17,254,0.5,341.4,86.36,17
2015,7,4,18,94,0.4,343.2,95.54,16
2015,7,4,19,0,0.4,337.1,100,15
2015,7,4,20,0,0.3,345.2,100,15
2015,7,4,21,0,0.2,9.2,100,15
2015,7,4,22,0,0.1,27.5,100,15
2015,7,4,23,0,0.1,71,100,15
2015,7,5,0,0,0.2,168.9,100,14
2015,7,5,1,0,0.4,199.1,100,14
2015,7,5,2,0,0.6,210.1,100,14
2015,7,5,3,0,0.7,215.6,100,13
2015,7,5,4,0,0.6,218.6,100,13
2015,7,5,5,0,0.5,214.2,100,13
2015,7,5,6,16,0.4,218,100,13
2015,7,5,7,68,0.2,220.5,95.16,15
2015,7,5,8,362,0.2,186.3,77.28,18
2015,7,5,9,703,0.5,84.2,66.36,20
2015,7,5,10,743,0.7,94.3,62.26,21
2015,7,5,11,985,0.7,99.6,58.9,22
2015,7,5,12,1021,0.6,95.9,63.5,21
2015,7,5,13,811,0.6,80.2,64.87,20
2015,7,5,14,762,0.6,65.9,70.54,20
2015,7,5,15,409,0.7,64.3,76.32,19
2015,7,5,16,227,0.8,68.4,82.88,18
2015,7,5,17,207,0.8,71.6,91.14,17
2015,7,5,18,46,0.7,69,100,16
2015,7,5,19,0,0.6,64.1,100,16
2015,7,5,20,0,0.5,62.4,100,15
2015,7,5,21,0,0.4,67.6,100,15
2015,7,5,22,0,0.3,84.5,100,15
2015,7,5,23,0,0.3,109.2,100,15
2015,7,6,0,0,0.5,135.9,100,15
2015,7,6,1,0,0.7,163.3,100,14
2015,7,6,2,0,0.8,176.4,100,14
2015,7,6,3,0,0.8,180.8,100,14
2015,7,6,4,0,0.7,179.5,100,14
2015,7,6,5,0,0.7,173.1,100,14
2015,7,6,6,47,0.8,168.9,100,14
2015,7,6,7,167,1,173,89.45,16
2015,7,6,8,321,0.9,186.8,77.95,18
2015,7,6,9,433,0.7,205.4,64.99,20
2015,7,6,10,871,0.5,211.7,59.81,21
2015,7,6,11,985,0.3,213.4,56.18,21
2015,7,6,12,1027,0.1,222.9,56.74,22
2015,7,6,13,1001,0.2,316.2,61.27,21
2015,7,6,14,909,0.6,16.9,62.18,21
2015,7,6,15,452,0.9,36.5,66.98,20
2015,7,6,16,173,1.2,49,67.83,19
2015,7,6,17,117,1.2,56.1,74.33,18
2015,7,6,18,66,1,55.9,90.01,17
2015,7,6,19,0,0.8,51.8,98.71,16
2015,7,6,20,0,0.7,57,100,15
2015,7,6,21,0,0.6,71.1,100,15
2015,7,6,22,0,0.6,90.4,100,14
2015,7,6,23,0,0.6,108.4,100,14
2015,7,7,0,0,0.5,128.4,100,14
2015,7,7,1,0,0.4,139.9,100,13
2015,7,7,2,0,0.4,152.5,100,13
2015,7,7,3,0,0.4,177.4,100,13
2015,7,7,4,0,0.3,217.1,100,13
2015,7,7,5,0,0.3,233.3,100,13
2015,7,7,6,48,0.3,223,98.51,14
2015,7,7,7,258,0.2,203.8,89.24,16
2015,7,7,8,495,0.2,85.7,74.03,18
2015,7,7,9,706,0.6,34.6,61.55,20
2015,7,7,10,875,0.9,41.1,57.56,21
2015,7,7,11,987,1,46,54.07,22
2015,7,7,12,800,1.1,49.1,54.22,22
2015,7,7,13,321,1.2,52.8,58.53,21
2015,7,7,14,340,1.2,55.4,63.74,20
2015,7,7,15,580,1.3,58.7,69,19
2015,7,7,16,553,1.2,64.1,70.09,18
2015,7,7,17,331,1,67.7,77.32,17
2015,7,7,18,111,0.6,69,94.03,16
2015,7,7,19,0,0.5,68.4,100,15
2015,7,7,20,0,0.5,72.1,100,15
2015,7,7,21,0,0.5,85.4,100,14
2015,7,7,22,0,0.5,98.4,100,14
2015,7,7,23,0,0.6,108.4,100,13
2015,7,8,0,0,0.7,126.1,100,13
2015,7,8,1,0,0.8,143.3,100,12
2015,7,8,2,0,0.9,154.2,100,11
2015,7,8,3,0,0.8,162.6,100,11
2015,7,8,4,0,0.6,172.9,100,10
2015,7,8,5,0,0.6,164.8,100,10
2015,7,8,6,49,0.8,157.3,90.61,12
2015,7,8,7,266,1.1,160.6,79.64,14
2015,7,8,8,506,1.1,155.9,65.64,16
2015,7,8,9,724,1,145.4,55.41,18
2015,7,8,10,899,1.1,116.8,48.99,20
2015,7,8,11,1016,1.2,96.6,46.67,21
2015,7,8,12,1063,1.4,85,44.2,22
2015,7,8,13,1037,1.5,75.7,41.89,23
2015,7,8,14,740,1.6,68.1,42.62,22
2015,7,8,15,345,1.7,64.9,47.07,21
2015,7,8,16,288,1.6,64.7,56.26,20
2015,7,8,17,84,1.3,66.8,64.64,19
2015,7,8,18,23,0.9,67.1,82.04,17
2015,7,8,19,0,0.9,62,93.64,16
2015,7,8,20,0,1.1,57.5,100,15
2015,7,8,21,0,1.4,60.9,100,14
2015,7,8,22,0,1.4,68.2,100,13
2015,7,8,23,0,1.2,77.4,100,13
2015,7,9,0,0,1.1,107.3,100,12
2015,7,9,1,0,1,129.2,100,12
2015,7,9,2,0,0.7,137.9,100,11
2015,7,9,3,0,0.4,140.9,100,11
2015,7,9,4,0,0.2,137,100,10
2015,7,9,5,0,0.2,109.2,100,10
2015,7,9,6,43,0.3,75.9,100,11
2015,7,9,7,204,0.7,73.4,81.8,14
2015,7,9,8,338,1,87.8,59.04,17
2015,7,9,9,732,1.3,86.9,45.1,19
2015,7,9,10,906,1.6,85.4,42.09,21
2015,7,9,11,1020,1.7,87.7,40.23,22
2015,7,9,12,1065,1.8,90.1,39.37,23
2015,7,9,13,298,1.7,90.9,41.44,23
2015,7,9,14,822,1.6,89.1,46.07,22
2015,7,9,15,641,1.5,88.6,50.92,21
2015,7,9,16,579,1.4,89.3,59.92,19
2015,7,9,17,114,1.1,89.3,67.08,18
2015,7,9,18,8,0.8,86.5,82.52,16
2015,7,9,19,0,0.7,79.1,93.87,15
2015,7,9,20,0,0.9,80.8,100,14
2015,7,9,21,0,1.1,84.9,100,14
2015,7,9,22,0,1.2,89.7,100,13
2015,7,9,23,0,1.1,92.4,100,13
2015,7,10,0,0,1,94.7,100,12
2015,7,10,1,0,0.8,95.2,100,12
2015,7,10,2,0,0.6,92.7,100,12
2015,7,10,3,0,0.5,85.2,100,11
2015,7,10,4,0,0.4,79.7,100,11
2015,7,10,5,0,0.4,80.3,100,11
2015,7,10,6,27,0.7,68.2,96.89,12
2015,7,10,7,262,1.3,57.5,85.27,14
2015,7,10,8,499,1.8,55.6,70.56,16
2015,7,10,9,714,2.1,65,55.67,19
2015,7,10,10,885,2.2,77.7,53.04,20
2015,7,10,11,668,2.1,89.1,51.36,21
2015,7,10,12,277,1.9,98.3,52.57,21
2015,7,10,13,605,1.7,104.7,53.53,21
2015,7,10,14,486,1.5,108.7,57.83,20
2015,7,10,15,465,1.3,106.9,62.2,19
2015,7,10,16,495,1.2,99.6,67.03,18
2015,7,10,17,72,1,93.6,72.66,17
2015,7,10,18,36,0.7,89.2,81.47,16
2015,7,10,19,0,0.6,78.9,96.89,14
2015,7,10,20,0,0.7,82.1,95.7,13
2015,7,10,21,0,0.8,88.6,100,13
2015,7,10,22,0,0.8,93.5,100,12
2015,7,10,23,0,0.7,97.1,100,11
2015,7,11,0,0,0.7,97.1,100,10
2015,7,11,1,0,0.7,94.5,100,10
2015,7,11,2,0,0.6,89.7,100,10
2015,7,11,3,0,0.5,79.8,100,10
2015,7,11,4,0,0.6,61.6,100,10
2015,7,11,5,0,0.8,47.3,100,10
2015,7,11,6,26,1.3,40.5,97.22,11
2015,7,11,7,99,1.8,51.5,83.51,13
2015,7,11,8,493,2,60.9,74.41,16
2015,7,11,9,489,2.2,73.2,61.3,19
2015,7,11,10,561,2.3,82.5,55.24,20
2015,7,11,11,993,2.4,85.1,53.27,21
2015,7,11,12,1038,2.4,85.2,54.4,22
2015,7,11,13,726,2.3,84.2,55.39,22
2015,7,11,14,568,2.2,82.3,59.6,21
2015,7,11,15,161,2.2,81,63.73,20
2015,7,11,16,98,2.1,80.6,68.1,19
2015,7,11,17,65,1.8,80,73.15,18
2015,7,11,18,19,1.3,76.2,85.95,16
2015,7,11,19,0,1,71.3,93.49,15
2015,7,11,20,0,1,74.1,100,13
2015,7,11,21,0,1,76.4,100,12
2015,7,11,22,0,1.1,79.2,100,12
2015,7,11,23,0,1.2,83.7,100,11
2015,7,12,0,0,1.3,84.3,100,11
2015,7,12,1,0,1.3,83.8,100,10
2015,7,12,2,0,1.2,85.3,100,10
2015,7,12,3,0,1,84.3,100,10
2015,7,12,4,0,0.8,81,100,10
2015,7,12,5,0,0.8,78.9,100,10
2015,7,12,6,20,1,74.7,95.97,11
2015,7,12,7,157,1.2,79.2,80.65,14
2015,7,12,8,269,1.5,90.7,65.07,17
2015,7,12,9,587,1.7,97.1,53.5,19
2015,7,12,10,758,1.8,99.3,51.82,21
2015,7,12,11,703,1.9,101.7,50.41,22
2015,7,12,12,785,1.8,100.2,48.96,22
2015,7,12,13,495,1.7,96.8,53.73,22
2015,7,12,14,287,1.6,94.3,58.85,21
2015,7,12,15,616,1.5,94.2,64.09,20
2015,7,12,16,500,1.4,97.7,69.73,19
2015,7,12,17,243,1.2,103.6,75.77,17
2015,7,12,18,100,0.9,111,88.98,16
2015,7,12,19,0,0.8,118,97.32,15
2015,7,12,20,0,0.8,128.5,100,14
2015,7,12,21,0,0.8,133.9,100,13
2015,7,12,22,0,0.9,135.5,100,13
2015,7,12,23,0,0.8,138,100,12
2015,7,13,0,0,0.7,142.5,100,11
2015,7,13,1,0,0.7,138.3,100,11
2015,7,13,2,0,0.6,121,100,10
2015,7,13,3,0,0.4,106.4,100,10
2015,7,13,4,0,0.2,106.2,100,9
2015,7,13,5,0,0.3,139,100,9
2015,7,13,6,46,0.6,174,96.64,11
2015,7,13,7,266,0.8,169.1,75.7,15
2015,7,13,8,508,0.9,165.3,55.99,18
2015,7,13,9,724,0.6,163.9,44.98,21
2015,7,13,10,898,0.4,155.8,43.66,22
2015,7,13,11,1012,0.3,124.7,40.49,23
2015,7,13,12,1054,0.4,54.1,39.94,24
2015,7,13,13,1027,0.5,33,41.56,25
2015,7,13,14,931,0.6,27.3,45.57,24
2015,7,13,15,771,0.6,26,49.23,23
2015,7,13,16,486,0.6,20.3,56.58,21
2015,7,13,17,304,0.5,19.1,62.13,20
2015,7,13,18,97,0.5,20.6,75.4,18
2015,7,13,19,0,0.6,23.5,85.32,17
2015,7,13,20,0,0.7,35.2,92.52,16
2015,7,13,21,0,0.7,40.5,99.59,15
2015,7,13,22,0,0.6,51.9,99.15,15
2015,7,13,23,0,0.5,60.4,100,14
2015,7,14,0,0,0.4,78.7,100,14
2015,7,14,1,0,0.3,107.6,100,13
2015,7,14,2,0,0.3,141.2,100,13
2015,7,14,3,0,0.4,178,100,13
2015,7,14,4,0,0.5,212.5,100,13
2015,7,14,5,0,0.5,223.3,100,13
2015,7,14,6,35,0.6,239.2,100,14
2015,7,14,7,189,0.8,256.2,90.63,16
2015,7,14,8,421,0.8,301.2,79.16,18
2015,7,14,9,628,0.8,340.2,63.03,21
2015,7,14,10,875,0.7,354.3,57.63,22
2015,7,14,11,992,0.6,358.8,53.42,23
2015,7,14,12,1043,0.6,1.2,52.9,23
2015,7,14,13,1018,0.6,359.7,52.8,23
2015,7,14,14,925,0.8,351.7,56.4,22
2015,7,14,15,766,0.9,344.4,60.83,21
2015,7,14,16,473,1,342.2,66.14,20
2015,7,14,17,334,0.9,341.3,72.6,19
2015,7,14,18,106,0.7,340.5,86.84,17
2015,7,14,19,0,0.6,342.3,96.1,16
2015,7,14,20,0,0.6,342.2,100,15
2015,7,14,21,0,0.6,340.9,100,15
2015,7,14,22,0,0.6,336.6,100,15
2015,7,14,23,0,0.6,327.1,100,14
2015,7,15,0,0,0.6,328.9,100,14
2015,7,15,1,0,0.6,338.9,100,13
2015,7,15,2,0,0.5,350.3,100,13
2015,7,15,3,0,0.4,354,100,13
2015,7,15,4,0,0.3,352,100,12
2015,7,15,5,0,0.3,347.3,100,12
2015,7,15,6,38,0.5,315.1,97.71,14
2015,7,15,7,243,0.8,297.5,90.27,16
2015,7,15,8,480,0.9,296.4,73.27,19
2015,7,15,9,700,0.9,304.6,56.83,22
2015,7,15,10,875,0.9,321.6,51.58,23
2015,7,15,11,989,1.1,339.2,47.87,24
2015,7,15,12,1039,1.2,350.6,44.73,25
2015,7,15,13,1014,1.3,357.4,44.71,25
2015,7,15,14,920,1.4,2.5,47.74,24
2015,7,15,15,415,1.5,6.3,51.29,23
2015,7,15,16,555,1.4,10.9,59.4,21
2015,7,15,17,288,1.2,19.2,66.66,20
2015,7,15,18,4,0.9,27.9,82.04,18
2015,7,15,19,0,0.6,32.6,92.4,16
2015,7,15,20,0,0.6,28.3,99.94,16
2015,7,15,21,0,0.6,24.3,100,15
2015,7,15,22,0,0.7,21.6,100,15
2015,7,15,23,0,0.9,21.8,100,15
2015,7,16,0,0,1.1,21.3,100,14
2015,7,16,1,0,1.2,25.3,100,14
2015,7,16,2,0,1,43.1,100,14
2015,7,16,3,0,0.7,56.3,100,14
2015,7,16,4,0,0.5,53.1,100,13
2015,7,16,5,0,0.4,46.1,100,13
2015,7,16,6,39,0.3,46.1,100,14
2015,7,16,7,245,0.4,54.5,93.19,16
2015,7,16,8,479,0.7,3.5,81.74,18
2015,7,16,9,693,1,351.1,73.71,19
2015,7,16,10,867,1.1,1.2,66.45,20
2015,7,16,11,984,1.1,12.4,60.79,21
2015,7,16,12,1037,1.1,21.1,56.21,22
2015,7,16,13,808,1.1,30.4,59.57,21
2015,7,16,14,612,1.2,36.8,59.71,21
2015,7,16,15,604,1.2,39.3,64.24,20
2015,7,16,16,321,1.3,39.5,69.91,19
2015,7,16,17,284,1.2,41,78.35,18
2015,7,16,18,92,0.9,42.3,88.39,16
2015,7,16,19,0,0.7,42.2,100,15
2015,7,16,20,0,0.7,47.5,100,15
2015,7,16,21,0,0.7,58,100,14
2015,7,16,22,0,0.8,68.2,100,14
2015,7,16,23,0,0.8,73.1,100,14
2015,7,17,0,0,0.7,80.2,100,13
2015,7,17,1,0,0.7,92.2,100,13
2015,7,17,2,0,0.6,107,100,13
2015,7,17,3,0,0.5,122.1,100,12
2015,7,17,4,0,0.5,142.2,100,12
2015,7,17,5,0,0.5,160.5,100,12
2015,7,17,6,40,0.8,175.9,100,13
2015,7,17,7,248,1,184.4,92.19,15
2015,7,17,8,215,0.5,193.9,72.3,18
2015,7,17,9,701,0.2,192,60.17,20
2015,7,17,10,875,0.4,63.5,55.9,21
2015,7,17,11,524,0.7,60.3,53.03,22
2015,7,17,12,487,0.8,60.6,50.76,23
2015,7,17,13,635,0.8,60,52.06,23
2015,7,17,14,385,0.8,59.3,56.97,22
2015,7,17,15,209,0.8,58.2,61.87,21
2015,7,17,16,292,0.9,57.4,67.73,20
2015,7,17,17,176,0.9,60.2,75.22,18
2015,7,17,18,105,0.7,60.4,90.56,17
2015,7,17,19,0,0.7,55.8,100,16
2015,7,17,20,0,0.7,59,100,16
2015,7,17,21,0,0.7,69.4,100,16
2015,7,17,22,0,0.8,82.2,100,15
2015,7,17,23,0,0.8,97.5,100,15
2015,7,18,0,0,0.9,113.5,100,14
2015,7,18,1,0,1,130,100,14
2015,7,18,2,0,1,141,100,14
2015,7,18,3,0,0.8,152.7,100,13
2015,7,18,4,0,0.7,169.4,100,13
2015,7,18,5,0,0.7,185.9,100,13
2015,7,18,6,1,1.1,200.5,99.5,14
2015,7,18,7,28,1.2,211.1,90.34,16
2015,7,18,8,227,1,229.5,72.76,19
2015,7,18,9,315,0.7,249.5,62.37,21
2015,7,18,10,223,0.3,264.1,58.39,22
2015,7,18,11,389,0.2,297.9,55.33,23
2015,7,18,12,252,0.4,16.2,56.04,23
2015,7,18,13,146,0.6,22.5,60.46,22
2015,7,18,14,227,0.7,12.7,65.99,21
2015,7,18,15,670,0.8,12.4,72.17,20
2015,7,18,16,349,0.9,18.2,79,19
2015,7,18,17,195,0.9,22.4,86.95,17
2015,7,18,18,71,0.7,21.4,96.09,16
2015,7,18,19,0,0.6,14.1,100,16
2015,7,18,20,0,0.6,16.8,100,16
2015,7,18,21,0,0.6,33.3,100,16
2015,7,18,22,0,0.8,55.4,100,15
2015,7,18,23,0,0.9,79.3,100,15
2015,7,19,0,0,1,102.4,100,14
2015,7,19,1,0,1,124.9,100,14
2015,7,19,2,0,1,142.3,100,13
2015,7,19,3,0,1,154.5,100,13
2015,7,19,4,0,0.9,163.8,100,13
2015,7,19,5,0,0.8,173.5,100,13
2015,7,19,6,40,0.9,181.7,100,13
2015,7,19,7,58,1.1,184.6,92.38,15
2015,7,19,8,492,1,177.8,75.59,18
2015,7,19,9,711,0.7,169,61.45,21
2015,7,19,10,885,0.4,151,58.13,22
2015,7,19,11,999,0.4,85,55.39,23
2015,7,19,12,1041,0.8,45.5,52.86,24
2015,7,19,13,614,1.1,34.1,56.36,23
2015,7,19,14,602,1.2,28.2,60.38,22
2015,7,19,15,364,1.4,28.4,65.32,21
2015,7,19,16,215,1.5,31.5,71.18,20
2015,7,19,17,154,1.4,34.5,77.97,18
2015,7,19,18,88,1.2,35.4,92.58,17
2015,7,19,19,0,1.2,34.1,100,16
2015,7,19,20,0,1.3,36,100,16
2015,7,19,21,0,1.3,37.7,100,16
2015,7,19,22,0,1.3,38.2,100,15
2015,7,19,23,0,1.4,37,100,15
2015,7,20,0,0,1.4,37.5,100,15
2015,7,20,1,0,1.2,40,100,14
2015,7,20,2,0,1,47.4,100,14
2015,7,20,3,0,0.6,61.5,100,14
2015,7,20,4,0,0.5,94.1,100,13
2015,7,20,5,0,0.6,135.1,100,13
2015,7,20,6,38,1,164.2,100,14
2015,7,20,7,252,1.4,180,91.92,16
2015,7,20,8,494,1.2,197.9,79.32,18
2015,7,20,9,430,0.5,206.4,67.01,20
2015,7,20,10,890,0.3,185.7,56.89,22
2015,7,20,11,1006,0.6,44.8,52.38,23
2015,7,20,12,1051,0.7,43.5,52.17,23
2015,7,20,13,895,0.8,35.6,52.19,23
2015,7,20,14,120,0.9,25.9,55.67,22
2015,7,20,15,370,1.1,26.6,60.18,21
2015,7,20,16,508,1.2,31.9,66.13,19
2015,7,20,17,291,1.2,41.3,78.87,18
2015,7,20,18,98,1,49.7,88.62,17
2015,7,20,19,0,0.9,52.7,98.46,16
2015,7,20,20,0,0.7,57.3,100,15
2015,7,20,21,0,0.5,63.5,100,15
2015,7,20,22,0,0.3,69.1,100,15
2015,7,20,23,0,0.3,74.2,100,14
2015,7,21,0,0,0.2,77,100,14
2015,7,21,1,0,0.1,89.4,100,14
2015,7,21,2,0,0.1,81.9,100,14
2015,7,21,3,0,0.1,22.2,100,14
2015,7,21,4,0,0.1,3.8,100,14
2015,7,21,5,0,0,10.6,100,14
2015,7,21,6,34,0,322.7,100,14
2015,7,21,7,236,0,349.8,100,15
2015,7,21,8,473,0,192.6,97.27,16
2015,7,21,9,685,0.2,89.8,84.81,18
2015,7,21,10,858,0.4,61.2,77.42,19
2015,7,21,11,978,0.5,56.2,70.92,20
2015,7,21,12,1019,0.5,55.4,70.24,20
2015,7,21,13,574,0.5,58,70.04,20
2015,7,21,14,322,0.5,62.9,69.96,19
2015,7,21,15,652,0.4,59.7,75.16,19
2015,7,21,16,267,0.3,49.5,81.51,18
2015,7,21,17,317,0.3,31.7,89.47,17
2015,7,21,18,4,0.2,7.9,99.32,16
2015,7,21,19,0,0.2,7.1,100,15
2015,7,21,20,0,0.2,5.5,100,15
2015,7,21,21,0,0.1,6.7,100,15
2015,7,21,22,0,0.1,349.1,100,15
2015,7,21,23,0,0.1,233,100,14
2015,7,22,0,0,0.1,225.4,100,14
2015,7,22,1,0,0.3,208.7,100,14
2015,7,22,2,0,0.4,191.6,100,14
2015,7,22,3,0,0.5,186.2,100,14
2015,7,22,4,0,0.6,183.7,100,13
2015,7,22,5,0,0.6,183.3,100,13
2015,7,22,6,7,0.7,186.8,100,14
2015,7,22,7,84,0.9,202.6,96,16
